char01,char02,char03,char04,char05,char06,char07,char08,Valid
e,h,k,*,*,*,*,*,invalid
v,m,e,x,m,n,j,*,invalid
b,e,s,t,o,w,*,*,valid
b,o,n,g,*,*,*,*,valid
n,g,c,h,c,*,*,*,invalid
h,o,o,p,*,*,*,*,valid
s,c,a,m,s,*,*,*,valid
i,f,b,w,m,a,u,*,invalid
v,a,n,e,*,*,*,*,valid
h,f,q,c,n,*,*,*,invalid
h,w,t,j,b,g,q,*,invalid
t,e,r,m,i,n,g,*,valid
i,p,y,n,g,s,i,*,invalid
j,c,k,*,*,*,*,*,invalid
u,k,q,n,s,r,d,*,invalid
q,p,g,i,s,x,p,*,invalid
a,t,x,p,*,*,*,*,invalid
t,b,i,*,*,*,*,*,invalid
a,k,j,o,n,*,*,*,invalid
c,a,m,p,s,i,t,e,valid
f,v,e,l,p,y,x,*,invalid
a,p,p,e,a,r,e,d,valid
e,c,l,n,*,*,*,*,invalid
p,q,g,*,*,*,*,*,invalid
j,n,o,j,a,s,*,*,invalid
d,d,q,f,r,r,*,*,invalid
k,o,c,h,i,r,a,*,valid
s,h,w,s,*,*,*,*,invalid
s,e,e,m,s,*,*,*,valid
l,d,p,e,v,*,*,*,invalid
l,l,y,i,i,*,*,*,invalid
j,f,s,k,*,*,*,*,invalid
b,c,d,a,k,*,*,*,invalid
q,u,b,*,*,*,*,*,invalid
g,y,k,*,*,*,*,*,invalid
b,i,g,n,e,s,s,*,valid
a,m,b,e,r,*,*,*,valid
s,e,n,i,l,e,*,*,valid
g,p,w,*,*,*,*,*,invalid
d,e,t,e,s,t,*,*,valid
j,l,x,*,*,*,*,*,invalid
p,l,a,t,e,a,u,x,valid
u,y,i,*,*,*,*,*,invalid
c,a,b,a,n,a,s,*,valid
p,a,r,a,m,o,u,r,valid
d,t,l,x,w,r,l,*,invalid
o,p,i,y,y,*,*,*,invalid
j,o,u,n,c,i,n,g,valid
c,a,n,t,i,c,l,e,valid
k,q,y,j,*,*,*,*,invalid
u,j,d,a,*,*,*,*,invalid
p,a,t,i,o,*,*,*,valid
y,r,e,c,n,c,i,*,invalid
i,d,o,l,a,t,e,r,valid
s,c,r,u,t,i,n,y,valid
e,n,f,o,l,o,*,*,invalid
k,i,n,f,o,l,k,s,valid
t,n,s,a,*,*,*,*,invalid
c,u,s,v,*,*,*,*,invalid
v,k,r,*,*,*,*,*,invalid
m,o,u,t,h,e,d,*,valid
v,b,g,q,i,t,y,*,invalid
p,l,a,i,n,*,*,*,valid
f,p,p,d,l,*,*,*,invalid
b,h,q,s,c,*,*,*,invalid
x,e,u,*,*,*,*,*,invalid
d,i,n,e,d,*,*,*,valid
n,y,a,*,*,*,*,*,invalid
r,j,c,y,*,*,*,*,invalid
t,q,g,*,*,*,*,*,invalid
p,o,b,q,p,g,d,*,invalid
o,w,e,x,r,i,f,*,invalid
f,v,g,s,n,m,m,*,invalid
d,r,a,c,h,m,a,*,valid
t,l,e,k,w,u,i,*,invalid
c,h,u,n,k,*,*,*,valid
m,u,s,t,e,r,e,d,valid
a,g,l,q,*,*,*,*,invalid
c,a,p,s,*,*,*,*,valid
v,w,e,l,e,q,*,*,invalid
a,r,f,b,k,g,*,*,invalid
d,x,x,x,x,o,x,*,invalid
k,e,e,t,v,x,*,*,invalid
c,c,c,q,v,d,e,*,invalid
c,l,e,a,n,s,e,d,valid
l,a,n,k,y,*,*,*,valid
e,n,t,r,e,a,t,*,valid
w,v,e,t,c,f,g,*,invalid
d,u,n,g,e,o,n,*,valid
a,v,r,*,*,*,*,*,invalid
t,o,f,l,*,*,*,*,invalid
j,r,t,b,*,*,*,*,invalid
h,a,r,t,*,*,*,*,valid
l,p,f,*,*,*,*,*,invalid
c,h,a,r,m,*,*,*,valid
q,n,n,*,*,*,*,*,invalid
x,i,q,*,*,*,*,*,invalid
r,p,n,n,*,*,*,*,invalid
x,l,g,j,v,b,n,*,invalid
s,e,g,u,e,i,n,g,valid
s,f,m,n,j,w,*,*,invalid
s,p,i,n,d,l,e,d,valid
c,q,e,b,r,n,*,*,invalid
p,a,o,f,*,*,*,*,invalid
m,e,j,y,*,*,*,*,invalid
v,d,f,w,b,p,*,*,invalid
d,p,m,b,n,s,a,*,invalid
n,s,r,*,*,*,*,*,invalid
c,i,n,d,e,r,*,*,valid
h,c,r,h,k,j,*,*,invalid
n,a,y,s,*,*,*,*,valid
l,e,x,*,*,*,*,*,invalid
t,i,p,*,*,*,*,*,valid
n,i,n,e,p,i,n,s,valid
v,c,v,s,l,v,*,*,invalid
p,i,m,f,*,*,*,*,invalid
b,q,p,w,m,i,f,*,invalid
f,n,w,*,*,*,*,*,invalid
o,u,w,n,j,g,g,*,invalid
x,o,o,o,*,*,*,*,invalid
e,m,d,*,*,*,*,*,invalid
l,c,u,*,*,*,*,*,invalid
u,o,f,*,*,*,*,*,invalid
v,c,r,*,*,*,*,*,invalid
r,m,i,j,*,*,*,*,invalid
a,s,s,u,m,i,n,g,valid
c,k,n,*,*,*,*,*,invalid
p,a,p,*,*,*,*,*,valid
d,o,o,r,s,*,*,*,valid
g,o,l,f,*,*,*,*,valid
h,b,x,s,b,n,*,*,invalid
j,b,p,*,*,*,*,*,invalid
u,i,y,*,*,*,*,*,invalid
l,v,c,b,*,*,*,*,invalid
x,m,y,d,p,*,*,*,invalid
c,o,n,n,i,n,g,*,valid
m,x,w,q,x,b,n,*,invalid
n,k,m,f,k,i,r,*,invalid
d,e,f,o,g,g,e,r,valid
b,r,e,a,s,t,e,d,valid
h,v,l,o,*,*,*,*,invalid
b,l,a,c,k,s,*,*,valid
u,k,x,v,f,x,*,*,invalid
h,w,d,*,*,*,*,*,invalid
b,e,g,r,u,d,g,e,valid
a,x,h,*,*,*,*,*,invalid
s,i,c,k,s,*,*,*,valid
b,a,b,i,e,s,t,*,valid
j,e,u,v,p,t,l,*,invalid
o,m,a,*,*,*,*,*,invalid
d,i,k,e,*,*,*,*,valid
r,u,b,d,o,w,n,s,valid
l,e,f,t,o,v,e,r,valid
l,s,k,i,*,*,*,*,invalid
w,e,b,s,i,t,e,s,valid
w,d,l,*,*,*,*,*,invalid
t,u,i,t,i,o,n,*,valid
c,r,i,m,s,o,n,*,valid
d,m,r,d,n,a,*,*,invalid
h,e,w,c,l,*,*,*,invalid
w,x,m,t,k,h,*,*,invalid
r,t,d,q,i,e,*,*,invalid
t,j,l,l,*,*,*,*,invalid
n,m,p,t,n,*,*,*,invalid
h,p,q,f,i,*,*,*,invalid
p,p,d,p,f,e,*,*,invalid
k,h,j,g,v,m,*,*,invalid
p,s,x,x,j,*,*,*,invalid
a,k,i,*,*,*,*,*,invalid
o,v,c,j,b,x,*,*,invalid
h,u,m,i,d,o,r,*,valid
b,l,e,s,s,*,*,*,valid
j,f,a,o,*,*,*,*,invalid
w,f,o,w,p,a,*,*,invalid
n,x,l,k,*,*,*,*,invalid
m,i,n,e,r,s,*,*,valid
w,j,d,q,s,*,*,*,invalid
d,q,c,g,w,f,*,*,invalid
p,i,q,u,i,n,g,*,valid
k,w,b,n,j,a,f,*,invalid
g,w,j,l,*,*,*,*,invalid
i,n,r,*,*,*,*,*,invalid
g,e,l,l,i,n,g,*,valid
c,l,u,c,k,e,d,*,valid
x,g,i,b,o,*,*,*,invalid
b,o,n,e,d,*,*,*,valid
o,s,t,d,r,*,*,*,invalid
a,b,e,j,a,*,*,*,invalid
y,o,x,y,*,*,*,*,invalid
t,r,e,s,s,*,*,*,valid
b,r,a,s,h,l,y,*,valid
d,u,s,k,i,e,s,t,valid
r,e,s,o,l,v,e,d,valid
b,l,a,n,k,s,*,*,valid
c,l,a,t,t,e,r,s,valid
u,w,f,n,s,u,*,*,invalid
b,r,e,a,d,i,n,g,valid
r,e,t,o,r,t,s,*,valid
l,o,u,d,n,e,s,s,valid
h,e,i,s,t,*,*,*,valid
k,d,w,*,*,*,*,*,invalid
p,i,m,e,n,t,o,s,valid
h,u,r,l,*,*,*,*,valid
i,w,b,y,k,y,k,*,invalid
a,d,q,n,j,p,*,*,invalid
t,e,a,c,u,p,*,*,valid
s,e,v,e,n,t,h,*,valid
d,r,a,m,s,*,*,*,valid
t,r,i,b,u,n,e,*,valid
i,q,j,e,c,*,*,*,invalid
p,a,s,t,o,r,s,*,valid
f,x,w,x,*,*,*,*,invalid
w,a,n,g,l,e,*,*,valid
a,g,e,n,d,a,*,*,valid
m,j,f,b,*,*,*,*,invalid
i,i,c,b,c,e,i,*,invalid
u,n,k,i,n,d,*,*,valid
i,m,s,*,*,*,*,*,invalid
m,f,t,a,*,*,*,*,invalid
t,i,m,e,*,*,*,*,valid
o,s,w,*,*,*,*,*,invalid
w,t,l,y,*,*,*,*,invalid
l,t,c,k,q,*,*,*,invalid
j,w,e,p,n,t,g,*,invalid
c,j,n,*,*,*,*,*,invalid
s,t,y,p,t,i,c,s,valid
v,d,e,*,*,*,*,*,invalid
l,e,w,d,l,y,*,*,valid
e,f,j,w,s,*,*,*,invalid
h,s,h,*,*,*,*,*,invalid
p,o,x,*,*,*,*,*,valid
b,u,y,s,*,*,*,*,valid
m,i,s,t,a,k,e,*,valid
g,h,p,*,*,*,*,*,invalid
k,u,v,t,i,*,*,*,invalid
u,k,k,q,v,*,*,*,invalid
v,n,t,x,n,p,*,*,invalid
m,i,l,m,x,j,*,*,invalid
x,x,f,c,h,o,*,*,invalid
p,w,w,w,y,m,*,*,invalid
k,i,j,t,u,b,v,*,invalid
q,k,b,*,*,*,*,*,invalid
c,r,a,c,k,l,e,s,valid
u,n,d,e,r,c,u,t,valid
v,l,u,y,l,l,*,*,invalid
c,l,u,e,d,*,*,*,valid
p,a,r,a,d,o,x,*,valid
u,x,x,*,*,*,*,*,invalid
w,v,r,t,o,g,h,*,invalid
s,t,a,l,e,r,*,*,valid
f,u,d,r,*,*,*,*,invalid
y,u,b,*,*,*,*,*,invalid
v,o,v,d,*,*,*,*,invalid
u,w,r,q,*,*,*,*,invalid
f,x,o,s,b,o,*,*,invalid
d,e,a,c,o,n,*,*,valid
p,u,m,p,*,*,*,*,valid
h,m,m,*,*,*,*,*,invalid
r,w,f,n,c,g,*,*,invalid
e,c,h,o,e,s,*,*,valid
w,w,v,c,o,r,*,*,invalid
n,u,v,d,f,*,*,*,invalid
n,e,q,d,k,*,*,*,invalid
b,q,m,s,g,o,*,*,invalid
r,q,g,*,*,*,*,*,invalid
i,t,n,o,i,*,*,*,invalid
p,j,c,y,x,*,*,*,invalid
d,r,u,m,m,i,n,g,valid
x,n,s,p,v,v,*,*,invalid
l,o,a,t,h,i,n,g,valid
o,g,d,*,*,*,*,*,invalid
a,i,a,v,*,*,*,*,invalid
x,w,u,*,*,*,*,*,invalid
v,b,h,b,h,m,t,*,invalid
c,p,h,g,d,y,*,*,invalid
a,e,c,*,*,*,*,*,invalid
y,p,t,*,*,*,*,*,invalid
l,t,k,x,*,*,*,*,invalid
m,e,t,e,r,i,n,g,valid
s,p,r,i,t,z,e,d,valid
j,o,g,*,*,*,*,*,invalid
k,k,o,*,*,*,*,*,invalid
v,d,j,*,*,*,*,*,invalid
v,o,c,a,l,i,z,e,valid
l,i,k,e,d,*,*,*,valid
o,g,m,f,l,l,m,*,invalid
o,e,p,h,*,*,*,*,invalid
l,h,x,*,*,*,*,*,invalid
c,r,i,t,i,c,a,l,valid
i,i,f,j,x,*,*,*,invalid
e,i,g,a,m,d,*,*,invalid
g,f,q,n,*,*,*,*,invalid
t,r,o,*,*,*,*,*,invalid
f,t,w,x,*,*,*,*,invalid
h,o,l,a,x,d,*,*,invalid
j,e,j,f,x,p,e,*,invalid
s,j,v,s,k,*,*,*,invalid
c,o,c,a,i,n,e,*,valid
y,k,g,c,*,*,*,*,invalid
q,e,u,h,i,w,i,*,invalid
b,y,i,o,l,l,p,*,invalid
v,o,r,t,i,c,e,s,valid
b,a,t,t,i,e,s,t,valid
e,m,x,w,*,*,*,*,invalid
i,i,e,p,v,h,*,*,invalid
j,e,k,g,n,o,*,*,invalid
m,k,n,*,*,*,*,*,invalid
w,y,t,f,y,g,r,*,invalid
a,w,h,*,*,*,*,*,invalid
s,o,h,g,*,*,*,*,invalid
c,o,l,c,*,*,*,*,invalid
t,r,s,o,o,*,*,*,invalid
f,r,n,n,t,*,*,*,invalid
n,w,g,*,*,*,*,*,invalid
c,f,f,w,m,x,h,*,invalid
p,f,j,q,x,n,*,*,invalid
b,h,q,l,d,f,*,*,invalid
c,o,n,y,b,v,*,*,invalid
d,e,s,p,a,i,r,*,valid
x,e,j,j,*,*,*,*,invalid
v,o,g,*,*,*,*,*,invalid
p,x,n,n,i,*,*,*,invalid
l,o,o,m,e,d,*,*,valid
o,k,o,o,d,e,*,*,invalid
a,d,s,w,g,*,*,*,invalid
x,x,e,q,*,*,*,*,invalid
v,e,l,d,s,*,*,*,valid
l,t,m,a,r,m,*,*,invalid
k,n,o,c,k,*,*,*,valid
e,v,r,x,*,*,*,*,invalid
n,t,b,*,*,*,*,*,invalid
r,x,b,o,k,*,*,*,invalid
u,p,p,e,d,*,*,*,valid
l,l,q,a,y,*,*,*,invalid
r,e,v,i,v,e,*,*,valid
h,s,a,j,n,w,r,*,invalid
l,e,f,t,i,e,*,*,valid
l,m,u,u,*,*,*,*,invalid
n,b,t,k,s,v,*,*,invalid
w,x,u,t,u,*,*,*,invalid
l,b,a,g,w,p,u,*,invalid
e,a,c,h,*,*,*,*,valid
r,m,w,e,t,*,*,*,invalid
m,a,n,a,c,l,e,s,valid
i,s,i,u,t,*,*,*,invalid
h,u,n,g,o,v,e,r,valid
c,l,i,f,f,*,*,*,valid
i,p,w,v,s,h,*,*,invalid
u,p,j,c,c,*,*,*,invalid
s,h,i,p,y,a,r,d,valid
p,r,i,n,t,s,*,*,valid
b,d,t,*,*,*,*,*,invalid
q,d,j,b,*,*,*,*,invalid
c,o,u,l,d,*,*,*,valid
s,b,l,k,j,v,*,*,invalid
q,u,w,d,b,*,*,*,invalid
g,b,k,r,q,y,r,*,invalid
l,a,z,i,n,e,s,s,valid
y,p,r,i,i,*,*,*,invalid
j,a,k,i,a,*,*,*,invalid
k,r,l,d,n,*,*,*,invalid
h,c,h,p,g,*,*,*,invalid
w,u,o,m,s,*,*,*,invalid
s,h,o,w,i,e,r,*,valid
b,a,y,o,u,s,*,*,valid
g,o,b,b,l,e,r,*,valid
b,p,n,b,n,*,*,*,invalid
y,t,r,f,t,*,*,*,invalid
d,t,v,h,q,u,l,*,invalid
n,u,b,*,*,*,*,*,valid
u,c,m,*,*,*,*,*,invalid
e,a,w,i,*,*,*,*,invalid
g,x,f,w,j,y,*,*,invalid
p,e,r,u,s,e,d,*,valid
a,b,s,o,l,v,e,*,valid
u,p,g,a,a,w,n,*,invalid
c,b,s,k,u,k,q,*,invalid
a,c,f,c,*,*,*,*,invalid
n,e,r,y,p,s,*,*,invalid
b,p,s,s,*,*,*,*,invalid
u,s,v,i,*,*,*,*,invalid
b,f,o,v,l,*,*,*,invalid
a,m,a,r,a,n,t,h,valid
b,o,w,e,r,*,*,*,valid
a,e,v,x,*,*,*,*,invalid
a,q,r,m,p,d,*,*,invalid
o,y,t,a,o,*,*,*,invalid
s,c,u,p,p,e,r,s,valid
w,e,s,t,e,r,n,*,valid
m,h,t,f,i,*,*,*,invalid
s,e,y,h,v,*,*,*,invalid
r,h,u,*,*,*,*,*,invalid
m,w,g,a,*,*,*,*,invalid
c,h,o,r,u,s,e,s,valid
i,n,q,u,e,s,t,s,valid
j,i,n,g,l,e,s,*,valid
d,e,p,u,t,e,s,*,valid
f,i,e,l,d,e,d,*,valid
m,a,t,u,r,e,d,*,valid
t,c,i,*,*,*,*,*,invalid
y,f,n,m,*,*,*,*,invalid
x,x,q,p,t,x,w,*,invalid
o,u,q,t,t,s,*,*,invalid
y,l,s,h,i,u,d,*,invalid
l,l,e,x,w,n,v,*,invalid
y,g,l,t,l,m,*,*,invalid
h,o,r,n,y,*,*,*,valid
o,w,x,*,*,*,*,*,invalid
l,j,f,*,*,*,*,*,invalid
n,r,q,*,*,*,*,*,invalid
b,k,g,i,*,*,*,*,invalid
d,a,n,k,n,e,s,s,valid
i,v,s,c,y,*,*,*,invalid
b,a,n,j,o,i,s,t,valid
a,q,e,y,h,f,*,*,invalid
g,v,u,*,*,*,*,*,invalid
k,i,n,g,l,i,e,r,valid
a,t,r,o,c,i,t,y,valid
s,q,f,k,m,*,*,*,invalid
v,t,r,b,m,b,*,*,invalid
b,e,y,n,n,*,*,*,invalid
b,g,l,w,o,n,*,*,invalid
n,e,a,t,h,*,*,*,valid
w,s,p,*,*,*,*,*,invalid
i,v,i,q,r,j,*,*,invalid
p,h,r,a,s,e,*,*,valid
o,o,l,t,f,m,*,*,invalid
x,m,o,*,*,*,*,*,invalid
p,u,s,h,*,*,*,*,valid
h,s,x,l,p,*,*,*,invalid
d,l,y,o,g,m,b,*,invalid
j,p,m,r,q,*,*,*,invalid
n,x,w,y,u,i,*,*,invalid
a,l,k,a,l,o,i,d,valid
g,v,c,u,d,b,*,*,invalid
a,l,b,i,n,o,*,*,valid
r,t,m,x,x,*,*,*,invalid
t,m,g,m,l,k,*,*,invalid
m,b,k,b,y,v,n,*,invalid
d,e,r,m,*,*,*,*,invalid
f,j,n,y,f,g,*,*,invalid
a,h,y,l,f,n,m,*,invalid
g,t,j,k,r,i,*,*,invalid
f,o,r,s,o,o,t,h,valid
p,q,e,w,*,*,*,*,invalid
l,o,w,l,y,*,*,*,valid
b,l,a,z,e,r,*,*,valid
w,e,a,k,l,y,*,*,valid
r,e,a,l,i,s,t,s,valid
a,u,r,*,*,*,*,*,invalid
j,o,h,n,s,*,*,*,valid
p,l,o,w,m,e,n,*,valid
p,r,n,o,q,j,*,*,invalid
s,p,a,r,e,l,y,*,valid
e,n,y,x,h,*,*,*,invalid
g,s,l,y,q,*,*,*,invalid
d,e,e,q,t,*,*,*,invalid
g,u,s,t,y,*,*,*,valid
s,a,d,i,s,t,i,c,valid
b,d,c,c,*,*,*,*,invalid
m,p,j,d,v,d,*,*,invalid
q,b,a,b,p,e,*,*,invalid
w,a,w,h,*,*,*,*,invalid
q,f,x,h,y,x,t,*,invalid
g,c,e,w,n,y,*,*,invalid
q,p,i,m,c,c,*,*,invalid
m,x,x,*,*,*,*,*,invalid
m,f,d,h,x,o,x,*,invalid
j,e,l,p,i,k,b,*,invalid
q,q,h,*,*,*,*,*,invalid
c,o,p,e,s,*,*,*,valid
p,j,i,*,*,*,*,*,invalid
w,a,r,*,*,*,*,*,valid
l,o,o,k,i,n,g,*,valid
f,s,l,w,q,q,h,*,invalid
n,g,p,q,*,*,*,*,invalid
x,a,f,l,*,*,*,*,invalid
l,n,j,g,t,k,*,*,invalid
g,h,r,g,l,w,e,*,invalid
c,i,n,d,e,r,e,d,valid
x,l,w,l,*,*,*,*,invalid
b,e,l,o,n,g,s,*,valid
x,w,j,*,*,*,*,*,invalid
c,u,c,k,o,l,d,s,valid
f,l,e,e,t,i,n,g,valid
b,o,s,u,n,s,*,*,valid
p,d,y,*,*,*,*,*,invalid
h,g,a,d,q,c,w,*,invalid
c,r,h,c,x,n,c,*,invalid
h,e,a,r,s,e,*,*,valid
m,d,j,r,a,*,*,*,invalid
t,y,u,*,*,*,*,*,invalid
u,r,f,m,*,*,*,*,invalid
e,k,b,*,*,*,*,*,invalid
r,q,p,*,*,*,*,*,invalid
g,u,l,l,e,y,*,*,valid
w,k,t,*,*,*,*,*,invalid
f,x,y,u,l,*,*,*,invalid
y,j,p,k,v,i,*,*,invalid
s,l,v,d,g,*,*,*,invalid
b,e,a,r,d,e,d,*,valid
b,o,p,o,*,*,*,*,invalid
v,a,c,u,u,m,s,*,valid
b,u,s,t,s,*,*,*,valid
f,v,m,*,*,*,*,*,invalid
x,q,q,p,b,*,*,*,invalid
u,y,x,n,n,g,d,*,invalid
h,e,r,d,e,d,*,*,valid
h,a,r,d,t,o,p,s,valid
i,j,t,a,l,j,*,*,invalid
m,f,n,*,*,*,*,*,invalid
m,a,n,i,f,e,s,t,valid
e,d,g,y,*,*,*,*,valid
v,k,t,n,*,*,*,*,invalid
l,m,e,*,*,*,*,*,invalid
a,r,o,u,s,e,*,*,valid
y,g,e,l,*,*,*,*,invalid
n,a,t,u,r,a,l,*,valid
d,o,u,g,h,*,*,*,valid
b,e,n,e,f,i,c,e,valid
a,c,r,e,a,g,e,*,valid
v,e,k,*,*,*,*,*,invalid
p,o,t,t,i,n,g,*,valid
s,w,e,e,t,i,e,s,valid
p,e,c,u,l,i,a,r,valid
u,w,n,r,u,x,p,*,invalid
s,t,u,f,f,i,l,y,valid
m,e,n,f,o,l,k,*,valid
d,i,l,a,t,i,n,g,valid
m,s,r,f,w,k,k,*,invalid
c,g,a,y,g,x,*,*,invalid
s,a,s,u,*,*,*,*,valid
o,g,k,r,*,*,*,*,invalid
y,u,d,s,*,*,*,*,invalid
f,r,i,s,k,i,n,g,valid
d,b,w,o,d,r,y,*,invalid
d,q,t,d,d,t,*,*,invalid
y,m,f,y,d,n,v,*,invalid
p,o,l,i,s,h,e,s,valid
w,k,y,*,*,*,*,*,invalid
e,w,m,s,w,w,w,*,invalid
w,c,m,v,j,f,*,*,invalid
c,t,u,p,h,r,*,*,invalid
q,i,n,l,v,*,*,*,invalid
d,i,i,*,*,*,*,*,invalid
k,l,n,s,y,*,*,*,invalid
e,i,q,*,*,*,*,*,invalid
j,r,o,p,*,*,*,*,invalid
i,a,o,q,c,v,v,*,invalid
o,n,l,o,*,*,*,*,invalid
m,a,k,*,*,*,*,*,invalid
f,r,h,y,*,*,*,*,invalid
v,x,h,w,*,*,*,*,invalid
t,o,a,r,k,w,*,*,invalid
h,t,k,r,p,*,*,*,invalid
e,t,k,l,*,*,*,*,invalid
o,g,l,i,n,g,*,*,valid
b,y,o,f,*,*,*,*,invalid
v,r,e,*,*,*,*,*,invalid
v,a,r,c,q,q,*,*,invalid
r,t,t,n,t,v,e,*,invalid
p,g,v,*,*,*,*,*,invalid
p,y,d,v,*,*,*,*,invalid
k,s,p,*,*,*,*,*,invalid
f,l,b,g,i,f,u,*,invalid
l,s,x,a,*,*,*,*,invalid
v,i,s,c,u,s,*,*,valid
o,p,a,c,i,t,y,*,valid
l,a,r,g,e,s,*,*,valid
o,g,c,n,*,*,*,*,invalid
o,f,h,*,*,*,*,*,invalid
x,m,n,h,b,*,*,*,invalid
a,e,n,n,k,l,*,*,invalid
w,h,a,l,e,s,*,*,valid
l,i,m,b,*,*,*,*,valid
c,s,b,y,*,*,*,*,invalid
g,m,p,x,*,*,*,*,invalid
e,n,l,i,s,t,s,*,valid
e,r,j,e,*,*,*,*,invalid
o,w,n,m,*,*,*,*,invalid
u,l,t,r,a,s,*,*,valid
c,b,m,x,n,t,a,*,invalid
r,h,u,m,t,j,*,*,invalid
c,h,e,m,i,s,e,*,valid
c,a,r,d,e,d,*,*,valid
e,n,a,m,o,r,*,*,valid
q,e,g,m,*,*,*,*,invalid
o,d,c,s,m,u,*,*,invalid
g,v,j,h,g,t,*,*,invalid
h,b,h,e,v,u,*,*,invalid
n,o,r,d,*,*,*,*,invalid
i,c,i,n,g,s,*,*,valid
a,d,a,g,i,o,*,*,valid
c,h,o,o,s,e,s,*,valid
s,s,n,*,*,*,*,*,invalid
y,c,i,h,c,l,*,*,invalid
v,m,o,b,r,o,p,*,invalid
e,n,a,m,e,l,e,d,valid
d,y,k,e,s,*,*,*,valid
d,e,a,l,i,n,g,s,valid
h,e,r,a,l,d,r,y,valid
s,i,l,k,i,e,s,t,valid
s,a,g,a,s,*,*,*,valid
g,i,h,*,*,*,*,*,invalid
a,b,v,m,*,*,*,*,invalid
i,n,t,a,c,t,*,*,valid
a,d,j,a,c,e,n,t,valid
v,i,v,u,*,*,*,*,invalid
a,f,t,b,j,*,*,*,invalid
r,b,h,*,*,*,*,*,invalid
h,a,k,e,*,*,*,*,valid
n,o,b,o,d,i,e,s,valid
h,g,d,n,*,*,*,*,invalid
i,l,m,*,*,*,*,*,invalid
t,g,x,*,*,*,*,*,invalid
x,w,g,t,p,o,*,*,invalid
c,h,a,n,t,e,d,*,valid
i,k,f,*,*,*,*,*,invalid
b,x,b,m,f,*,*,*,invalid
o,c,x,h,y,*,*,*,invalid
e,a,f,i,o,*,*,*,invalid
c,w,u,*,*,*,*,*,invalid
h,r,s,q,*,*,*,*,invalid
b,s,l,l,v,*,*,*,invalid
i,m,m,i,n,e,n,t,valid
k,p,s,a,p,h,*,*,invalid
w,o,r,r,i,e,r,*,valid
c,o,w,i,n,g,*,*,valid
p,a,n,t,h,e,r,*,valid
w,h,o,j,g,t,*,*,invalid
t,a,x,l,x,j,j,*,invalid
s,m,i,*,*,*,*,*,invalid
x,l,a,h,p,*,*,*,invalid
f,a,f,x,j,g,*,*,invalid
p,i,s,*,*,*,*,*,invalid
s,n,a,r,l,*,*,*,valid
w,i,n,s,*,*,*,*,valid
g,h,o,s,t,e,d,*,valid
m,s,o,h,d,g,*,*,invalid
h,q,n,*,*,*,*,*,invalid
h,f,l,v,a,*,*,*,invalid
g,l,y,v,c,u,*,*,invalid
y,i,x,j,n,*,*,*,invalid
m,a,y,*,*,*,*,*,valid
d,n,i,p,c,*,*,*,invalid
s,n,o,g,*,*,*,*,invalid
o,w,b,n,y,*,*,*,invalid
d,a,z,z,l,e,s,*,valid
w,y,y,f,n,w,*,*,invalid
v,a,r,n,r,*,*,*,invalid
s,f,r,d,*,*,*,*,invalid
y,v,g,p,o,*,*,*,invalid
c,p,m,x,k,*,*,*,invalid
s,e,e,d,l,e,s,s,valid
y,i,d,r,w,i,*,*,invalid
u,u,y,*,*,*,*,*,invalid
f,k,j,y,g,f,m,*,invalid
l,j,m,u,*,*,*,*,invalid
x,g,k,o,*,*,*,*,invalid
k,x,x,n,c,*,*,*,invalid
x,l,p,w,j,v,*,*,invalid
r,g,l,v,s,f,*,*,invalid
b,l,o,s,s,o,m,s,valid
e,s,t,i,m,a,t,e,valid
y,u,n,p,v,x,k,*,invalid
p,d,t,y,*,*,*,*,invalid
u,l,x,v,y,x,*,*,invalid
k,a,q,g,n,*,*,*,invalid
d,x,k,*,*,*,*,*,invalid
t,o,o,l,b,a,r,s,valid
m,r,v,m,u,*,*,*,invalid
l,v,s,r,*,*,*,*,invalid
r,u,l,e,s,*,*,*,valid
b,i,p,*,*,*,*,*,invalid
j,n,x,*,*,*,*,*,invalid
d,i,z,z,i,e,d,*,valid
h,a,r,e,l,i,p,s,valid
e,m,i,t,t,i,n,g,valid
a,c,h,i,e,v,e,*,valid
r,o,w,e,l,e,d,*,valid
r,u,v,r,s,a,u,*,invalid
c,a,n,i,n,e,*,*,valid
n,b,c,h,x,k,k,*,invalid
m,o,m,m,a,s,*,*,valid
o,b,r,e,f,*,*,*,invalid
d,y,b,a,r,*,*,*,invalid
t,f,o,i,g,l,*,*,invalid
o,i,l,b,j,*,*,*,invalid
h,p,s,*,*,*,*,*,invalid
r,o,o,f,s,*,*,*,valid
s,r,b,*,*,*,*,*,invalid
h,a,r,d,e,n,e,d,valid
c,x,i,f,t,d,*,*,invalid
m,u,c,k,s,*,*,*,valid
p,r,i,v,i,e,s,*,valid
s,w,a,m,p,i,n,g,valid
f,l,a,g,r,a,n,t,valid
w,r,e,n,c,h,*,*,valid
n,o,n,c,e,*,*,*,valid
f,o,r,e,s,a,i,l,valid
e,o,u,o,*,*,*,*,invalid
x,e,k,y,l,r,i,*,invalid
k,a,g,n,a,r,y,*,invalid
l,f,n,*,*,*,*,*,invalid
c,r,i,n,k,l,e,s,valid
f,w,o,*,*,*,*,*,invalid
b,a,g,*,*,*,*,*,valid
h,k,a,i,*,*,*,*,invalid
c,i,n,n,a,b,a,r,valid
x,t,h,*,*,*,*,*,invalid
o,c,b,o,f,*,*,*,invalid
