char01,char02,char03,char04,char05,char06,char07,char08,Valid
s,o,v,p,a,*,*,*,invalid
e,t,i,g,r,a,n,*,invalid
s,u,r,r,e,y,*,*,valid
t,e,r,m,e,d,*,*,valid
e,f,o,s,*,*,*,*,invalid
k,e,u,q,*,*,*,*,invalid
f,o,d,i,b,*,*,*,invalid
m,r,u,*,*,*,*,*,invalid
p,l,e,a,d,e,r,*,valid
l,v,r,*,*,*,*,*,invalid
o,v,q,q,s,s,*,*,invalid
p,i,n,u,p,*,*,*,valid
c,l,u,b,f,o,o,t,valid
d,u,h,*,*,*,*,*,invalid
f,q,q,t,*,*,*,*,invalid
f,h,e,*,*,*,*,*,invalid
g,v,p,g,*,*,*,*,invalid
x,a,o,k,k,m,c,*,invalid
n,a,r,w,h,a,l,*,valid
o,n,e,c,e,*,*,*,invalid
n,o,d,e,s,*,*,*,valid
u,i,v,k,*,*,*,*,invalid
t,o,n,b,o,*,*,*,valid
h,k,q,e,*,*,*,*,invalid
b,o,w,l,e,r,*,*,valid
i,n,s,*,*,*,*,*,valid
f,i,b,r,o,i,d,*,valid
d,y,n,s,r,t,i,*,invalid
c,o,r,n,e,a,l,*,valid
y,x,s,r,g,*,*,*,invalid
v,c,y,r,p,l,*,*,invalid
b,v,a,j,t,g,w,*,invalid
m,m,h,x,*,*,*,*,invalid
m,a,n,n,i,s,h,*,valid
u,h,o,*,*,*,*,*,invalid
o,r,l,o,*,*,*,*,invalid
e,c,l,e,c,t,i,c,valid
o,d,s,j,j,p,k,*,invalid
i,y,f,p,n,a,*,*,invalid
u,n,l,a,c,e,*,*,valid
k,h,x,o,w,*,*,*,invalid
b,c,w,y,x,*,*,*,invalid
i,x,f,v,*,*,*,*,invalid
d,k,m,*,*,*,*,*,invalid
w,e,t,m,*,*,*,*,invalid
i,s,q,p,w,s,*,*,invalid
c,l,o,a,k,*,*,*,valid
a,t,t,e,n,d,e,r,valid
s,i,g,n,e,d,*,*,valid
q,l,n,r,*,*,*,*,invalid
d,b,o,e,y,*,*,*,invalid
c,k,m,l,e,u,*,*,invalid
g,s,b,o,u,*,*,*,invalid
y,m,g,m,t,l,i,*,invalid
a,e,u,y,*,*,*,*,invalid
e,r,r,s,*,*,*,*,valid
j,f,n,e,k,v,v,*,invalid
v,w,k,*,*,*,*,*,invalid
f,u,n,k,y,*,*,*,valid
u,i,b,f,a,e,c,*,invalid
s,a,b,l,e,s,*,*,valid
w,a,r,b,l,e,r,s,valid
k,w,a,b,o,*,*,*,invalid
k,g,k,g,*,*,*,*,invalid
d,i,g,e,s,t,*,*,valid
o,d,n,o,x,q,*,*,invalid
k,j,k,f,*,*,*,*,invalid
o,v,k,l,g,o,m,*,invalid
b,e,c,o,m,i,n,g,valid
b,u,r,r,o,w,e,d,valid
p,x,c,x,*,*,*,*,invalid
c,o,b,c,i,q,*,*,invalid
p,e,r,i,s,h,e,d,valid
b,o,l,d,*,*,*,*,valid
w,l,w,d,*,*,*,*,invalid
h,k,g,g,*,*,*,*,invalid
s,h,r,i,f,t,*,*,valid
r,o,l,l,b,a,c,k,valid
s,m,v,s,f,x,*,*,invalid
v,x,w,g,c,*,*,*,invalid
s,u,m,q,*,*,*,*,invalid
r,e,a,c,t,s,*,*,valid
e,x,i,l,e,s,*,*,valid
e,x,p,e,l,*,*,*,valid
q,b,g,u,a,*,*,*,invalid
b,u,l,w,a,r,k,*,valid
a,c,c,u,r,s,t,*,valid
b,c,w,w,*,*,*,*,invalid
n,o,m,g,y,q,*,*,invalid
a,p,e,j,i,*,*,*,invalid
k,p,o,*,*,*,*,*,invalid
w,w,i,j,q,*,*,*,invalid
d,n,n,*,*,*,*,*,invalid
s,h,a,k,y,*,*,*,valid
s,p,u,m,o,n,i,*,valid
e,x,q,q,d,k,*,*,invalid
r,i,u,f,w,n,*,*,invalid
o,u,y,l,y,y,*,*,invalid
v,u,i,q,s,o,i,*,invalid
e,q,u,a,b,l,y,*,valid
a,t,o,m,i,z,e,r,valid
v,w,o,y,x,r,*,*,invalid
m,x,c,*,*,*,*,*,invalid
f,e,a,t,u,r,e,*,valid
n,x,v,h,e,y,f,*,invalid
f,r,o,n,t,i,n,g,valid
h,j,q,v,d,r,*,*,invalid
w,a,g,e,*,*,*,*,valid
a,v,i,d,*,*,*,*,valid
q,q,s,y,t,b,a,*,invalid
g,g,p,a,m,*,*,*,invalid
o,s,a,c,w,f,*,*,invalid
v,o,u,c,h,e,d,*,valid
f,i,b,s,*,*,*,*,valid
c,t,y,*,*,*,*,*,invalid
f,l,a,t,c,a,r,*,valid
i,o,x,e,j,j,*,*,invalid
n,b,a,n,c,j,l,*,invalid
f,a,t,t,e,n,*,*,valid
s,t,r,e,t,c,h,y,valid
g,r,r,k,*,*,*,*,invalid
l,r,h,l,b,s,*,*,invalid
s,o,f,t,w,o,o,d,valid
r,x,q,g,d,o,l,*,invalid
h,f,d,v,j,*,*,*,invalid
k,l,t,t,m,l,k,*,invalid
a,h,x,*,*,*,*,*,invalid
l,a,i,t,y,*,*,*,valid
m,h,e,i,g,l,y,*,invalid
p,h,l,o,x,*,*,*,valid
e,d,k,s,r,*,*,*,invalid
b,i,t,i,n,g,l,y,valid
n,w,n,t,j,j,*,*,invalid
j,t,p,o,i,*,*,*,invalid
m,i,n,d,l,e,s,s,valid
k,b,n,*,*,*,*,*,invalid
f,l,b,u,o,m,*,*,invalid
y,e,p,y,h,p,x,*,invalid
i,h,f,*,*,*,*,*,invalid
g,a,n,g,e,d,*,*,valid
t,o,a,s,t,e,d,*,valid
v,s,c,t,s,*,*,*,invalid
p,l,i,g,h,t,s,*,valid
r,e,t,u,r,n,s,*,valid
l,l,d,i,d,n,s,*,invalid
a,t,t,e,s,t,e,d,valid
l,d,e,o,b,y,a,*,invalid
w,u,n,q,s,*,*,*,invalid
s,w,i,s,h,e,r,*,valid
c,q,s,v,v,*,*,*,invalid
g,e,s,j,*,*,*,*,invalid
a,j,n,a,p,m,f,*,invalid
q,d,t,k,b,*,*,*,invalid
m,e,r,*,*,*,*,*,invalid
p,w,w,*,*,*,*,*,invalid
r,a,t,t,l,e,r,s,valid
f,r,h,m,*,*,*,*,invalid
n,s,k,y,o,m,b,*,invalid
w,n,c,d,e,u,d,*,invalid
b,u,m,*,*,*,*,*,invalid
d,x,b,*,*,*,*,*,invalid
u,k,o,e,n,*,*,*,invalid
x,j,b,p,b,s,o,*,invalid
t,o,e,i,n,g,*,*,valid
c,o,b,r,a,s,*,*,valid
c,e,r,q,m,j,*,*,invalid
w,o,o,l,e,n,*,*,valid
n,p,e,i,p,*,*,*,invalid
u,e,e,t,k,f,a,*,invalid
s,a,c,b,u,c,o,*,invalid
h,a,y,s,e,e,d,s,valid
s,x,l,m,f,q,*,*,invalid
i,b,v,h,e,*,*,*,invalid
a,u,r,a,l,*,*,*,valid
x,n,x,d,v,q,x,*,invalid
a,t,q,*,*,*,*,*,invalid
f,e,u,d,e,d,*,*,valid
t,w,x,w,g,l,a,*,invalid
i,r,o,n,i,e,s,*,valid
h,o,o,d,l,u,m,s,valid
j,t,p,s,o,q,s,*,invalid
e,f,a,n,m,s,e,*,invalid
l,l,g,s,k,x,m,*,invalid
g,u,l,p,*,*,*,*,valid
t,d,d,m,*,*,*,*,invalid
d,e,p,l,o,y,s,*,valid
m,o,t,o,r,c,a,r,valid
c,c,p,p,l,v,v,*,invalid
l,c,c,c,j,t,m,*,invalid
p,m,u,*,*,*,*,*,invalid
t,y,k,e,s,*,*,*,valid
t,r,o,u,p,e,d,*,valid
n,y,s,f,g,*,*,*,invalid
l,o,o,s,e,n,*,*,valid
r,y,e,n,g,*,*,*,invalid
b,r,k,*,*,*,*,*,invalid
x,s,v,t,e,g,e,*,invalid
y,l,n,e,c,*,*,*,invalid
w,g,g,t,i,a,n,*,invalid
d,u,f,*,*,*,*,*,invalid
r,o,s,e,m,a,r,y,valid
b,r,a,v,o,s,*,*,valid
v,d,n,s,n,*,*,*,invalid
t,r,j,r,y,a,*,*,invalid
s,o,u,r,e,s,t,*,valid
c,u,r,s,e,d,*,*,valid
g,d,c,t,e,x,y,*,invalid
p,o,l,l,e,n,*,*,valid
g,a,z,e,l,l,e,s,valid
w,c,r,e,c,c,h,*,invalid
u,x,v,c,v,*,*,*,invalid
l,o,a,t,h,e,s,*,valid
i,b,i,c,e,s,*,*,valid
a,r,s,q,y,*,*,*,invalid
t,y,u,v,f,e,m,*,invalid
f,g,b,*,*,*,*,*,invalid
a,b,s,o,r,b,*,*,valid
d,e,m,x,c,d,s,*,invalid
y,y,f,l,o,i,o,*,invalid
p,r,o,f,i,t,e,d,valid
c,r,o,o,k,e,d,*,valid
i,j,t,d,l,k,i,*,invalid
q,h,g,y,*,*,*,*,invalid
h,g,v,p,*,*,*,*,invalid
s,i,p,s,f,x,g,*,invalid
s,c,a,k,c,*,*,*,invalid
s,y,r,i,n,g,e,*,valid
n,u,n,*,*,*,*,*,invalid
g,r,o,u,p,s,*,*,valid
f,v,y,o,e,o,*,*,invalid
j,b,k,*,*,*,*,*,invalid
d,x,w,*,*,*,*,*,invalid
l,e,f,t,m,o,s,t,valid
s,o,r,m,m,k,b,*,invalid
e,m,b,g,e,*,*,*,invalid
t,g,y,d,l,j,m,*,invalid
i,m,p,l,y,i,n,g,valid
m,c,t,q,r,c,*,*,invalid
h,a,c,k,l,e,s,*,valid
q,n,g,x,h,v,*,*,invalid
t,r,a,c,e,*,*,*,valid
m,k,n,f,l,*,*,*,invalid
f,x,q,m,v,m,*,*,invalid
n,n,x,*,*,*,*,*,invalid
f,e,r,b,t,j,h,*,invalid
l,i,v,e,d,*,*,*,valid
s,a,l,v,a,g,e,*,valid
i,y,j,g,c,*,*,*,invalid
v,o,c,a,l,*,*,*,valid
s,c,u,r,t,a,d,*,invalid
u,u,g,t,r,n,*,*,invalid
m,j,b,*,*,*,*,*,invalid
p,j,s,*,*,*,*,*,invalid
f,r,r,*,*,*,*,*,invalid
o,p,q,*,*,*,*,*,invalid
f,o,p,o,d,x,*,*,invalid
c,o,m,m,e,n,d,s,valid
k,i,l,l,e,d,*,*,valid
l,n,f,g,*,*,*,*,invalid
d,l,l,j,*,*,*,*,invalid
q,k,g,f,m,*,*,*,invalid
s,c,a,m,p,*,*,*,valid
y,a,l,*,*,*,*,*,invalid
v,f,m,c,*,*,*,*,invalid
l,u,a,*,*,*,*,*,invalid
b,v,b,s,*,*,*,*,invalid
a,k,x,y,*,*,*,*,invalid
v,o,l,i,t,i,o,n,valid
z,o,n,a,l,*,*,*,valid
d,q,j,c,x,h,*,*,invalid
q,j,y,b,s,p,t,*,invalid
s,y,b,w,x,e,*,*,invalid
m,e,d,d,l,e,d,*,valid
m,q,o,*,*,*,*,*,invalid
p,i,m,p,i,n,g,*,valid
o,b,a,*,*,*,*,*,valid
o,h,v,*,*,*,*,*,invalid
d,e,f,l,a,t,e,*,valid
k,x,d,f,*,*,*,*,invalid
m,h,o,s,j,i,*,*,invalid
x,m,i,*,*,*,*,*,invalid
p,l,a,c,a,t,e,s,valid
l,i,v,e,r,*,*,*,valid
v,g,o,i,k,x,*,*,invalid
r,e,n,o,w,n,*,*,valid
w,o,u,l,d,*,*,*,valid
m,r,b,f,g,*,*,*,invalid
q,i,s,p,*,*,*,*,invalid
o,v,e,r,p,l,a,y,valid
r,u,b,b,i,s,h,y,valid
i,e,e,*,*,*,*,*,invalid
j,a,c,k,a,l,*,*,valid
y,n,p,l,n,c,*,*,invalid
f,c,o,*,*,*,*,*,invalid
s,a,n,d,b,a,n,k,valid
c,p,l,m,v,e,*,*,invalid
d,b,l,c,d,*,*,*,invalid
b,i,r,d,s,e,e,d,valid
y,o,m,*,*,*,*,*,invalid
y,p,i,v,v,e,q,*,invalid
p,y,b,v,*,*,*,*,invalid
p,r,a,c,t,i,s,e,valid
o,o,u,s,s,y,m,*,invalid
u,n,w,o,u,n,d,*,valid
m,a,g,n,e,t,*,*,valid
k,n,q,a,u,s,*,*,invalid
p,e,a,c,h,*,*,*,valid
v,a,i,n,e,r,*,*,valid
q,n,m,t,i,*,*,*,invalid
s,t,r,i,p,e,d,*,valid
h,i,n,t,s,*,*,*,valid
r,t,v,t,u,x,*,*,invalid
a,s,o,k,o,*,*,*,valid
l,g,o,i,b,m,t,*,invalid
r,o,t,a,t,e,d,*,valid
b,u,s,t,l,e,d,*,valid
j,e,e,p,s,*,*,*,valid
w,d,k,g,*,*,*,*,invalid
r,e,f,u,t,e,*,*,valid
q,t,n,i,a,r,*,*,invalid
p,v,o,r,d,*,*,*,invalid
w,f,f,l,t,*,*,*,invalid
s,m,u,u,t,n,*,*,invalid
g,t,v,w,*,*,*,*,invalid
l,n,f,*,*,*,*,*,invalid
s,c,n,i,s,*,*,*,invalid
d,m,g,*,*,*,*,*,invalid
h,y,p,h,j,*,*,*,invalid
p,r,i,m,a,c,y,*,valid
b,a,n,t,e,r,s,*,valid
p,q,k,s,p,r,*,*,invalid
c,h,r,x,m,*,*,*,invalid
y,f,n,g,i,d,o,*,invalid
f,i,c,k,l,e,*,*,valid
k,c,o,w,s,*,*,*,invalid
t,m,u,*,*,*,*,*,invalid
n,a,o,s,u,*,*,*,valid
p,e,n,k,n,i,f,e,valid
i,a,i,m,w,h,*,*,invalid
y,l,l,l,p,u,d,*,invalid
w,i,c,f,y,*,*,*,invalid
a,t,l,j,m,*,*,*,invalid
d,p,h,*,*,*,*,*,invalid
c,h,p,*,*,*,*,*,invalid
j,o,w,*,*,*,*,*,invalid
t,v,r,f,p,j,*,*,invalid
x,f,j,*,*,*,*,*,invalid
o,q,g,f,v,e,*,*,invalid
h,i,s,t,o,r,i,c,valid
v,i,p,e,r,*,*,*,valid
a,e,e,y,u,o,*,*,invalid
a,w,s,y,d,b,u,*,invalid
a,s,s,a,y,*,*,*,valid
s,q,h,y,k,*,*,*,invalid
w,y,p,*,*,*,*,*,invalid
k,x,c,f,r,f,*,*,invalid
e,j,s,r,m,y,h,*,invalid
e,p,d,h,e,f,e,*,invalid
t,w,v,w,e,*,*,*,invalid
g,m,d,p,*,*,*,*,invalid
q,n,i,*,*,*,*,*,invalid
s,p,a,r,e,s,*,*,valid
b,l,u,e,j,a,y,*,valid
d,e,t,a,c,h,e,s,valid
h,w,h,*,*,*,*,*,invalid
g,r,i,l,l,e,d,*,valid
a,a,c,g,t,a,*,*,invalid
x,g,b,x,x,*,*,*,invalid
c,d,c,*,*,*,*,*,invalid
g,l,n,h,c,y,*,*,invalid
p,y,s,t,o,t,*,*,invalid
g,a,r,o,t,e,*,*,valid
t,r,i,b,u,n,a,l,valid
r,o,s,s,*,*,*,*,invalid
d,t,x,s,*,*,*,*,invalid
s,c,o,f,f,s,*,*,valid
r,o,s,e,b,u,d,s,valid
n,e,k,o,*,*,*,*,valid
p,i,n,c,e,r,*,*,valid
f,g,s,u,o,l,k,*,invalid
i,h,t,m,x,q,m,*,invalid
g,h,k,e,t,*,*,*,invalid
n,o,d,d,i,n,g,*,valid
s,r,h,r,j,e,l,*,invalid
c,o,g,n,o,m,e,n,valid
s,y,n,f,w,s,w,*,invalid
f,b,c,d,l,*,*,*,invalid
j,q,y,b,e,u,*,*,invalid
s,e,o,a,c,r,d,*,invalid
l,q,b,l,f,g,c,*,invalid
f,r,e,e,d,o,m,*,valid
c,i,t,e,s,*,*,*,valid
v,n,a,q,l,*,*,*,invalid
n,m,a,m,s,c,*,*,invalid
w,o,v,e,*,*,*,*,valid
i,f,m,*,*,*,*,*,invalid
n,m,n,i,*,*,*,*,invalid
n,n,h,r,x,*,*,*,invalid
m,p,c,e,a,*,*,*,invalid
d,e,t,a,i,n,s,*,valid
t,i,p,p,l,e,r,s,valid
v,q,d,o,*,*,*,*,invalid
w,r,e,s,t,e,d,*,valid
w,v,q,q,*,*,*,*,invalid
t,t,d,*,*,*,*,*,invalid
h,s,y,f,i,k,*,*,invalid
v,a,l,e,t,e,d,*,valid
q,p,s,n,l,*,*,*,invalid
f,u,g,i,t,i,v,e,valid
b,w,f,e,u,d,*,*,invalid
l,i,s,t,i,n,g,s,valid
p,l,i,g,h,t,e,d,valid
u,v,d,t,v,v,*,*,invalid
a,l,e,f,d,s,a,*,invalid
a,b,a,c,u,s,*,*,valid
k,n,y,a,w,*,*,*,invalid
p,r,o,s,p,e,r,s,valid
p,a,r,o,l,e,d,*,valid
w,i,x,i,y,*,*,*,invalid
o,b,x,b,t,i,*,*,invalid
p,a,r,l,e,y,*,*,valid
p,c,o,u,*,*,*,*,invalid
e,a,r,h,*,*,*,*,invalid
c,h,a,n,t,e,r,s,valid
r,v,g,k,y,*,*,*,invalid
f,l,a,g,p,o,l,e,valid
f,l,a,k,e,*,*,*,valid
r,w,q,u,j,*,*,*,invalid
x,y,c,*,*,*,*,*,invalid
u,o,s,*,*,*,*,*,invalid
q,u,e,*,*,*,*,*,invalid
t,r,a,m,m,e,l,*,valid
c,r,o,u,c,h,*,*,valid
d,i,s,*,*,*,*,*,valid
t,w,j,a,q,d,*,*,invalid
t,d,e,u,e,d,u,*,invalid
v,a,m,p,i,r,e,*,valid
a,m,b,i,e,n,c,e,valid
r,d,a,m,v,r,*,*,invalid
t,g,o,u,s,t,*,*,invalid
m,u,t,r,n,c,*,*,invalid
c,h,c,*,*,*,*,*,invalid
b,r,a,i,d,i,n,g,valid
p,l,e,t,h,o,r,a,valid
i,y,k,a,w,*,*,*,invalid
s,l,u,g,*,*,*,*,valid
j,r,q,u,o,*,*,*,invalid
c,v,v,*,*,*,*,*,invalid
i,e,b,*,*,*,*,*,invalid
a,p,i,g,t,d,l,*,invalid
b,r,o,m,i,n,e,*,valid
n,x,b,w,v,r,*,*,invalid
w,d,l,*,*,*,*,*,invalid
s,w,k,f,x,r,o,*,invalid
w,f,b,d,q,*,*,*,invalid
m,a,s,*,*,*,*,*,invalid
k,p,y,t,e,p,*,*,invalid
r,k,g,u,h,f,*,*,invalid
h,u,r,*,*,*,*,*,invalid
l,a,d,i,n,g,s,*,valid
k,h,g,t,m,v,r,*,invalid
w,r,i,n,g,s,*,*,valid
y,w,f,c,a,*,*,*,invalid
r,e,f,u,n,d,e,d,valid
m,a,n,d,a,t,e,d,valid
x,f,e,u,r,c,*,*,invalid
r,e,a,m,e,d,*,*,valid
i,w,w,*,*,*,*,*,invalid
g,u,o,h,*,*,*,*,invalid
e,n,g,a,g,i,n,g,valid
f,b,c,q,o,o,*,*,invalid
d,q,x,m,p,*,*,*,invalid
b,s,e,j,w,l,*,*,invalid
m,d,w,u,f,x,*,*,invalid
j,g,e,j,q,*,*,*,invalid
t,a,s,t,e,r,s,*,valid
t,a,x,a,t,i,o,n,valid
g,r,i,s,l,y,*,*,valid
c,q,p,a,*,*,*,*,invalid
n,t,v,o,r,*,*,*,invalid
d,e,s,p,o,i,l,s,valid
c,t,y,n,m,w,f,*,invalid
k,k,f,*,*,*,*,*,invalid
s,t,a,y,p,u,*,*,invalid
u,s,r,*,*,*,*,*,invalid
y,o,j,p,*,*,*,*,invalid
t,x,g,y,n,*,*,*,invalid
x,j,l,i,n,f,*,*,invalid
j,i,h,y,*,*,*,*,invalid
q,h,f,*,*,*,*,*,invalid
b,f,q,*,*,*,*,*,invalid
s,e,a,l,*,*,*,*,valid
f,r,a,n,c,*,*,*,valid
a,f,c,*,*,*,*,*,invalid
l,n,p,x,b,t,*,*,invalid
c,r,h,*,*,*,*,*,invalid
r,e,s,t,r,o,o,m,valid
f,o,l,l,o,w,e,r,valid
p,f,l,x,f,p,x,*,invalid
d,t,y,b,d,x,*,*,invalid
s,p,e,r,m,*,*,*,valid
q,g,v,r,p,*,*,*,invalid
p,v,w,x,e,*,*,*,invalid
e,j,f,p,i,*,*,*,invalid
f,l,u,b,*,*,*,*,valid
s,p,i,t,f,i,r,e,valid
w,e,b,i,s,o,d,e,valid
i,q,e,i,*,*,*,*,invalid
y,m,x,b,*,*,*,*,invalid
n,f,w,*,*,*,*,*,invalid
m,a,u,l,s,*,*,*,valid
k,i,h,o,x,v,*,*,invalid
b,v,a,a,o,*,*,*,invalid
t,u,m,m,y,*,*,*,valid
s,p,o,o,k,i,e,r,valid
t,e,a,m,s,t,e,r,valid
m,i,d,s,b,d,a,*,invalid
b,q,v,v,a,k,*,*,invalid
p,u,m,p,e,r,*,*,valid
b,l,o,g,s,*,*,*,valid
m,c,n,e,b,c,*,*,invalid
c,o,r,n,i,e,r,*,valid
d,m,p,*,*,*,*,*,invalid
j,u,e,*,*,*,*,*,invalid
b,a,t,t,i,e,r,*,valid
o,o,b,s,p,w,u,*,invalid
f,o,r,b,i,d,s,*,valid
u,v,a,f,j,*,*,*,invalid
w,a,l,k,*,*,*,*,valid
x,f,j,*,*,*,*,*,invalid
c,h,a,t,t,e,l,s,valid
s,l,e,u,t,h,s,*,valid
y,h,n,*,*,*,*,*,invalid
d,e,e,d,s,*,*,*,valid
t,x,x,e,y,*,*,*,invalid
r,v,i,m,y,e,f,*,invalid
s,x,l,s,u,*,*,*,invalid
r,h,n,*,*,*,*,*,invalid
b,c,k,u,*,*,*,*,invalid
s,r,d,*,*,*,*,*,invalid
q,i,a,t,*,*,*,*,invalid
n,g,y,d,k,j,y,*,invalid
f,w,j,h,s,*,*,*,invalid
d,r,i,v,e,r,*,*,valid
f,p,h,c,v,*,*,*,invalid
e,c,l,g,*,*,*,*,invalid
s,w,i,f,t,l,y,*,valid
l,g,x,x,m,b,*,*,invalid
j,u,o,l,y,*,*,*,invalid
c,c,v,b,*,*,*,*,invalid
k,u,s,l,v,k,m,*,invalid
n,u,p,*,*,*,*,*,invalid
p,r,o,f,i,l,e,s,valid
s,k,r,*,*,*,*,*,invalid
c,h,x,s,n,*,*,*,invalid
i,u,m,*,*,*,*,*,invalid
g,o,a,t,h,e,r,d,valid
b,y,g,u,k,b,*,*,invalid
h,e,x,r,*,*,*,*,invalid
e,f,h,p,*,*,*,*,invalid
v,e,i,f,q,j,*,*,invalid
r,e,r,e,a,d,*,*,valid
v,l,o,x,v,*,*,*,invalid
r,e,a,l,e,r,*,*,valid
p,w,l,c,l,w,*,*,invalid
w,x,s,b,f,s,*,*,invalid
t,n,w,a,u,w,*,*,invalid
p,l,m,*,*,*,*,*,invalid
t,t,b,c,k,*,*,*,invalid
c,r,e,e,p,e,r,*,valid
s,n,i,p,p,i,n,g,valid
f,e,t,u,s,e,s,*,valid
u,t,o,p,i,a,n,*,valid
s,e,a,l,e,d,*,*,valid
i,n,e,p,t,*,*,*,valid
b,e,d,d,i,n,g,*,valid
s,l,a,n,t,s,*,*,valid
j,o,b,b,e,r,*,*,valid
q,v,g,*,*,*,*,*,invalid
o,j,i,u,*,*,*,*,invalid
k,q,w,j,*,*,*,*,invalid
b,a,n,g,l,e,*,*,valid
r,g,x,*,*,*,*,*,invalid
e,d,x,w,f,*,*,*,invalid
g,k,j,*,*,*,*,*,invalid
y,m,h,d,r,j,o,*,invalid
r,f,k,u,i,f,*,*,invalid
l,b,r,q,j,v,q,*,invalid
f,u,n,d,s,*,*,*,valid
s,j,d,t,j,b,*,*,invalid
i,j,s,h,j,*,*,*,invalid
e,x,c,e,s,s,e,s,valid
n,k,v,*,*,*,*,*,invalid
w,t,k,e,o,e,*,*,invalid
x,b,c,*,*,*,*,*,invalid
b,b,h,*,*,*,*,*,invalid
p,r,e,f,e,c,t,s,valid
s,o,o,t,y,*,*,*,valid
s,n,u,g,s,*,*,*,valid
v,t,j,c,d,*,*,*,invalid
a,g,p,y,s,r,*,*,invalid
m,o,l,l,u,s,c,*,valid
g,a,w,k,s,*,*,*,valid
j,d,r,f,w,t,*,*,invalid
r,e,a,l,t,y,*,*,valid
p,a,r,a,d,e,d,*,valid
r,o,s,t,e,r,*,*,valid
x,h,t,n,*,*,*,*,invalid
h,g,p,w,n,*,*,*,invalid
d,j,l,g,r,*,*,*,invalid
f,o,l,l,i,e,s,*,valid
m,t,e,m,k,j,*,*,invalid
n,p,w,x,r,*,*,*,invalid
s,a,i,l,s,*,*,*,valid
l,h,u,q,b,r,*,*,invalid
a,q,f,t,*,*,*,*,invalid
h,a,b,*,*,*,*,*,invalid
q,e,g,b,*,*,*,*,invalid
i,m,t,t,b,w,*,*,invalid
s,p,e,n,d,e,r,s,valid
o,b,a,x,p,*,*,*,invalid
p,b,u,j,n,i,o,*,invalid
r,u,n,n,y,*,*,*,valid
f,e,e,*,*,*,*,*,valid
i,p,c,p,x,*,*,*,invalid
p,l,a,y,a,c,t,s,valid
f,n,i,*,*,*,*,*,invalid
x,n,c,*,*,*,*,*,invalid
g,a,x,e,*,*,*,*,invalid
t,r,a,c,k,e,r,s,valid
y,b,n,v,x,*,*,*,invalid
g,r,q,w,g,b,*,*,invalid
w,j,m,*,*,*,*,*,invalid
d,e,w,l,a,p,s,*,valid
b,i,g,c,k,b,n,*,invalid
w,e,b,w,t,s,*,*,invalid
l,e,a,v,i,n,g,s,valid
p,i,t,i,a,b,l,e,valid
t,p,y,p,o,f,n,*,invalid
b,t,e,s,v,*,*,*,invalid
s,t,e,e,r,i,n,g,valid
s,h,a,h,s,*,*,*,valid
o,s,g,*,*,*,*,*,invalid
p,l,b,w,r,k,*,*,invalid
g,b,o,*,*,*,*,*,invalid
x,e,k,r,r,*,*,*,invalid
t,d,g,h,*,*,*,*,invalid
n,h,d,m,*,*,*,*,invalid
c,a,d,a,v,e,r,*,valid
x,n,p,d,e,w,e,*,invalid
o,p,u,*,*,*,*,*,invalid
c,l,i,n,k,e,d,*,valid
n,u,l,o,q,w,*,*,invalid
h,e,x,a,g,o,n,s,valid
g,c,c,r,*,*,*,*,invalid
n,k,e,t,*,*,*,*,invalid
d,b,v,*,*,*,*,*,invalid
v,o,v,s,*,*,*,*,invalid
s,d,p,x,q,l,*,*,invalid
s,a,l,t,s,*,*,*,valid
w,b,j,b,r,y,*,*,invalid
s,t,a,g,i,n,g,*,valid
g,i,l,t,*,*,*,*,valid
j,n,k,v,j,i,*,*,invalid
p,o,l,l,i,n,g,*,valid
d,i,e,y,m,*,*,*,invalid
c,r,q,*,*,*,*,*,invalid
t,m,l,i,r,u,x,*,invalid
k,i,d,d,i,n,g,*,valid
k,k,k,x,l,u,*,*,invalid
u,n,s,e,a,t,*,*,valid
j,j,d,s,q,*,*,*,invalid
u,t,a,p,b,i,d,*,invalid
s,e,d,a,t,e,*,*,valid
h,u,m,o,r,o,u,s,valid
i,o,m,f,d,*,*,*,invalid
e,h,s,k,w,i,w,*,invalid
t,u,e,o,n,d,i,*,invalid
d,e,b,i,l,i,t,y,valid
b,d,r,c,i,k,x,*,invalid
s,w,g,*,*,*,*,*,invalid
x,w,h,*,*,*,*,*,invalid
y,o,o,l,u,o,d,*,invalid
a,r,e,o,*,*,*,*,invalid
c,v,y,i,b,n,p,*,invalid
e,e,t,g,x,g,r,*,invalid
i,t,h,m,v,e,s,*,invalid
p,o,a,c,h,e,d,*,valid
t,q,a,k,m,*,*,*,invalid
h,a,u,l,s,*,*,*,valid
t,o,a,d,i,e,d,*,valid
c,o,n,d,o,n,e,*,valid
t,o,t,a,l,i,t,y,valid
e,c,w,x,s,*,*,*,invalid
l,c,v,*,*,*,*,*,invalid
r,m,y,w,j,i,s,*,invalid
p,a,r,r,i,e,d,*,valid
g,a,o,l,c,*,*,*,invalid
i,b,h,*,*,*,*,*,invalid
n,l,e,r,i,u,*,*,invalid
b,l,a,s,t,e,r,*,valid
h,y,p,n,o,s,e,s,valid
p,r,i,m,r,o,s,e,valid
x,u,v,l,*,*,*,*,invalid
s,k,y,d,i,v,e,s,valid
y,m,y,q,u,l,y,*,invalid
b,u,r,s,i,t,i,s,valid
u,w,c,x,o,g,*,*,invalid
e,n,t,o,m,b,*,*,valid
h,u,b,s,*,*,*,*,valid
c,l,e,a,n,s,*,*,valid
