char01,char02,char03,char04,char05,char06,char07,char08,Valid
p,e,a,f,o,w,l,s,valid
y,x,o,f,i,*,*,*,invalid
p,s,v,v,*,*,*,*,invalid
s,h,e,l,l,s,*,*,valid
m,y,n,a,h,s,*,*,valid
e,u,j,m,p,d,*,*,invalid
u,x,c,m,r,*,*,*,invalid
j,o,b,b,e,r,*,*,valid
h,j,i,*,*,*,*,*,invalid
l,m,w,w,*,*,*,*,invalid
s,h,u,f,f,l,e,s,valid
w,q,c,n,*,*,*,*,invalid
t,j,a,c,n,*,*,*,invalid
u,p,i,r,h,*,*,*,invalid
q,c,n,*,*,*,*,*,invalid
h,n,o,*,*,*,*,*,invalid
m,y,e,u,u,*,*,*,invalid
v,k,c,*,*,*,*,*,invalid
w,g,m,*,*,*,*,*,invalid
k,j,e,*,*,*,*,*,invalid
s,u,t,*,*,*,*,*,invalid
b,u,s,b,y,*,*,*,valid
f,t,y,w,l,v,*,*,invalid
l,d,p,c,n,i,*,*,invalid
p,p,l,f,o,*,*,*,invalid
p,k,l,t,*,*,*,*,invalid
p,r,u,n,i,n,g,*,valid
x,k,g,d,a,f,u,*,invalid
q,e,d,*,*,*,*,*,invalid
m,o,d,a,l,s,*,*,valid
k,d,u,s,m,q,*,*,invalid
h,p,l,h,*,*,*,*,invalid
q,f,a,g,w,s,h,*,invalid
h,u,s,s,a,r,*,*,valid
k,a,t,s,u,o,*,*,valid
l,h,s,f,*,*,*,*,invalid
s,c,r,i,p,t,*,*,valid
v,p,s,*,*,*,*,*,invalid
l,i,t,q,*,*,*,*,invalid
q,m,e,n,v,e,*,*,invalid
s,h,e,r,b,e,r,t,valid
l,e,v,e,l,e,r,*,valid
s,p,n,g,k,m,*,*,invalid
c,o,u,p,l,e,t,*,valid
k,h,l,p,*,*,*,*,invalid
s,t,r,u,t,*,*,*,valid
t,p,j,*,*,*,*,*,invalid
m,u,g,g,e,r,s,*,valid
q,i,a,l,d,d,*,*,invalid
j,h,r,p,r,*,*,*,invalid
w,i,l,w,h,x,*,*,invalid
m,a,x,e,d,*,*,*,valid
w,n,s,j,u,n,c,*,invalid
g,j,k,g,*,*,*,*,invalid
w,v,o,e,*,*,*,*,invalid
u,y,v,l,*,*,*,*,invalid
e,b,r,a,c,d,p,*,invalid
t,k,k,p,*,*,*,*,invalid
q,t,q,p,*,*,*,*,invalid
b,o,w,e,d,*,*,*,valid
p,l,a,y,*,*,*,*,valid
s,h,e,a,r,i,n,g,valid
t,e,m,p,e,s,t,s,valid
t,h,r,a,s,h,e,r,valid
s,p,a,d,e,f,u,l,valid
q,g,e,e,*,*,*,*,invalid
s,t,y,m,i,e,s,*,valid
h,u,j,v,j,*,*,*,invalid
c,l,i,c,k,i,n,g,valid
i,f,s,c,*,*,*,*,invalid
n,q,j,f,r,j,*,*,invalid
w,e,i,r,s,*,*,*,valid
m,o,l,a,r,s,*,*,valid
f,k,v,j,u,o,*,*,invalid
n,p,n,*,*,*,*,*,invalid
s,c,o,w,s,*,*,*,valid
j,a,c,k,a,l,s,*,valid
j,r,b,q,m,*,*,*,invalid
h,y,d,g,r,l,*,*,invalid
m,i,s,g,u,i,d,e,valid
p,o,s,i,n,g,*,*,valid
e,j,a,*,*,*,*,*,invalid
d,p,t,n,*,*,*,*,invalid
j,b,t,w,x,n,n,*,invalid
g,g,e,*,*,*,*,*,invalid
c,h,p,o,c,*,*,*,invalid
s,l,a,y,s,w,*,*,invalid
s,j,v,p,*,*,*,*,invalid
i,r,v,*,*,*,*,*,invalid
m,r,x,i,o,q,p,*,invalid
f,f,m,j,t,g,*,*,invalid
p,i,n,i,o,n,e,d,valid
m,j,p,k,*,*,*,*,invalid
z,o,m,b,i,e,*,*,valid
n,o,t,i,c,e,d,*,valid
a,d,m,i,t,t,e,d,valid
s,e,t,b,a,c,k,*,valid
c,y,n,s,*,*,*,*,invalid
l,x,q,x,u,*,*,*,invalid
g,r,w,a,*,*,*,*,invalid
e,x,x,*,*,*,*,*,invalid
a,l,l,s,p,i,c,e,valid
r,i,g,g,i,n,g,*,valid
o,n,g,o,i,n,g,*,valid
l,k,s,w,q,*,*,*,invalid
p,a,y,e,r,s,*,*,valid
x,y,r,p,*,*,*,*,invalid
u,k,n,x,u,s,j,*,invalid
m,x,a,c,c,*,*,*,invalid
a,b,a,c,u,s,e,s,valid
y,a,s,u,i,*,*,*,valid
s,i,s,*,*,*,*,*,valid
m,e,t,c,t,x,*,*,invalid
m,w,k,l,c,*,*,*,invalid
p,a,r,b,o,i,l,s,valid
l,e,l,j,t,v,*,*,invalid
p,a,w,*,*,*,*,*,valid
v,a,c,c,i,n,e,*,valid
e,i,m,d,*,*,*,*,invalid
k,b,m,w,*,*,*,*,invalid
i,r,q,*,*,*,*,*,invalid
o,u,u,p,*,*,*,*,invalid
w,q,p,i,k,v,*,*,invalid
x,w,w,e,b,l,*,*,invalid
c,h,e,c,k,i,n,g,valid
d,g,n,k,c,*,*,*,invalid
o,f,w,a,d,y,*,*,invalid
m,s,j,c,n,l,b,*,invalid
t,o,h,m,*,*,*,*,invalid
g,m,k,m,j,h,*,*,invalid
f,u,l,l,y,*,*,*,valid
v,i,d,e,o,s,*,*,valid
b,i,e,*,*,*,*,*,invalid
v,a,r,m,i,n,t,s,valid
l,e,g,g,i,n,*,*,valid
m,w,u,q,*,*,*,*,invalid
c,h,i,c,*,*,*,*,valid
q,v,g,o,t,g,x,*,invalid
g,t,v,r,q,y,y,*,invalid
p,g,k,b,e,y,r,*,invalid
m,a,n,a,g,e,r,s,valid
s,o,l,*,*,*,*,*,valid
l,d,d,*,*,*,*,*,invalid
u,x,c,*,*,*,*,*,invalid
l,s,o,g,f,c,h,*,invalid
f,p,f,*,*,*,*,*,invalid
d,k,q,*,*,*,*,*,invalid
i,u,x,*,*,*,*,*,invalid
s,i,n,g,e,r,s,*,valid
b,l,o,*,*,*,*,*,invalid
d,u,x,r,e,v,p,*,invalid
g,r,a,b,b,i,n,g,valid
u,n,t,y,i,n,g,*,valid
d,q,h,f,s,*,*,*,invalid
e,n,j,o,i,n,s,*,valid
m,e,w,t,k,*,*,*,invalid
s,e,t,t,e,e,*,*,valid
b,x,t,b,*,*,*,*,invalid
g,x,w,*,*,*,*,*,invalid
n,w,s,n,m,c,*,*,invalid
t,a,l,q,u,*,*,*,invalid
e,n,u,r,i,n,g,*,valid
k,i,w,*,*,*,*,*,invalid
s,s,p,j,b,t,*,*,invalid
d,x,v,u,u,c,*,*,invalid
m,a,e,t,k,*,*,*,invalid
n,u,t,s,h,e,l,l,valid
c,a,v,e,s,*,*,*,valid
l,o,u,v,e,r,e,d,valid
n,t,q,r,b,m,*,*,invalid
u,c,s,k,*,*,*,*,invalid
p,v,x,i,*,*,*,*,invalid
s,h,e,a,t,h,e,*,valid
e,t,a,w,c,*,*,*,invalid
m,b,k,*,*,*,*,*,invalid
p,b,u,v,*,*,*,*,invalid
f,e,i,n,t,*,*,*,valid
d,e,a,d,b,e,a,t,valid
y,v,d,r,b,*,*,*,invalid
x,g,v,*,*,*,*,*,invalid
m,a,g,m,a,*,*,*,valid
u,e,e,*,*,*,*,*,invalid
f,e,i,s,t,i,e,r,valid
n,a,s,c,e,n,t,*,valid
k,m,o,v,s,n,s,*,invalid
l,k,i,f,a,c,*,*,invalid
p,u,x,o,c,n,*,*,invalid
l,k,q,e,*,*,*,*,invalid
k,s,b,s,b,*,*,*,invalid
g,i,r,t,h,*,*,*,valid
t,p,c,v,*,*,*,*,invalid
t,q,r,s,r,c,g,*,invalid
q,t,t,k,*,*,*,*,invalid
l,i,c,k,e,d,*,*,valid
b,v,t,d,*,*,*,*,invalid
a,n,h,w,*,*,*,*,invalid
j,d,u,c,*,*,*,*,invalid
s,d,d,t,u,h,w,*,invalid
t,o,s,o,*,*,*,*,invalid
s,i,r,e,n,*,*,*,valid
s,a,s,h,e,s,*,*,valid
y,q,c,w,*,*,*,*,invalid
n,d,t,j,v,*,*,*,invalid
h,o,k,u,m,*,*,*,valid
o,t,m,*,*,*,*,*,invalid
n,r,u,s,i,w,*,*,invalid
g,y,q,c,d,*,*,*,invalid
c,a,m,p,s,i,t,e,valid
i,j,d,g,a,o,a,*,invalid
i,f,j,w,i,m,g,*,invalid
d,e,n,s,e,l,y,*,valid
y,x,a,t,q,*,*,*,invalid
q,y,g,b,c,v,q,*,invalid
k,f,y,h,*,*,*,*,invalid
p,a,n,t,r,y,*,*,valid
r,t,q,*,*,*,*,*,invalid
y,n,b,*,*,*,*,*,invalid
d,o,w,r,y,*,*,*,valid
m,b,q,y,v,*,*,*,invalid
r,j,x,b,o,g,v,*,invalid
o,e,u,e,f,*,*,*,invalid
k,v,u,j,l,q,*,*,invalid
g,n,t,v,h,k,*,*,invalid
m,o,n,o,r,a,i,l,valid
r,k,t,e,*,*,*,*,invalid
s,h,r,e,d,s,*,*,valid
p,o,s,t,c,o,d,e,valid
q,q,h,t,t,r,l,*,invalid
o,t,t,*,*,*,*,*,invalid
b,b,s,b,j,*,*,*,invalid
m,i,n,e,r,s,*,*,valid
i,p,r,c,r,*,*,*,invalid
u,a,s,c,q,*,*,*,invalid
y,g,y,*,*,*,*,*,invalid
v,v,e,a,f,*,*,*,invalid
a,f,f,i,x,e,s,*,valid
f,o,o,t,i,n,g,*,valid
n,r,r,y,*,*,*,*,invalid
d,e,l,u,g,e,s,*,valid
a,b,p,x,i,*,*,*,invalid
d,m,a,a,e,s,e,*,invalid
p,u,b,l,i,s,h,*,valid
g,s,p,a,k,q,k,*,invalid
p,j,e,i,q,e,r,*,invalid
k,d,e,d,p,*,*,*,invalid
g,h,h,l,x,w,*,*,invalid
m,a,i,*,*,*,*,*,invalid
m,i,s,s,i,n,g,*,valid
s,i,m,s,*,*,*,*,valid
c,y,w,t,*,*,*,*,invalid
v,d,s,b,c,*,*,*,invalid
q,r,p,*,*,*,*,*,invalid
l,e,m,m,e,*,*,*,valid
g,k,c,y,*,*,*,*,invalid
l,i,n,k,a,g,e,*,valid
m,i,k,a,n,*,*,*,valid
b,e,d,e,v,i,l,*,valid
m,s,p,x,*,*,*,*,invalid
t,y,c,*,*,*,*,*,invalid
m,u,r,d,e,r,e,r,valid
f,l,a,n,k,e,d,*,valid
t,r,o,u,s,e,r,s,valid
b,v,s,o,r,*,*,*,invalid
q,f,g,i,a,r,x,*,invalid
r,i,m,*,*,*,*,*,valid
t,r,o,d,*,*,*,*,valid
p,d,u,*,*,*,*,*,invalid
k,l,k,*,*,*,*,*,invalid
d,x,j,a,*,*,*,*,invalid
k,d,n,k,p,i,*,*,invalid
u,c,y,s,u,*,*,*,invalid
p,m,x,d,p,*,*,*,invalid
c,f,c,i,n,t,*,*,invalid
p,a,p,e,r,i,n,g,valid
a,g,h,b,y,k,*,*,invalid
j,o,u,q,m,*,*,*,invalid
s,a,l,a,a,m,*,*,valid
b,w,k,a,t,c,i,*,invalid
o,k,x,d,i,y,y,*,invalid
b,n,p,o,g,*,*,*,invalid
s,l,s,g,m,*,*,*,invalid
c,x,f,c,k,q,*,*,invalid
s,e,w,e,r,a,g,e,valid
h,r,n,*,*,*,*,*,invalid
n,o,j,x,m,b,j,*,invalid
k,f,o,*,*,*,*,*,invalid
k,g,t,g,a,t,*,*,invalid
s,l,u,g,*,*,*,*,valid
v,s,f,j,*,*,*,*,invalid
m,a,n,n,e,d,*,*,valid
h,c,q,*,*,*,*,*,invalid
f,u,t,i,l,e,l,y,valid
t,e,a,s,*,*,*,*,valid
c,w,e,f,s,j,r,*,invalid
g,r,o,a,n,s,*,*,valid
a,p,e,x,e,s,*,*,valid
f,j,r,g,c,a,*,*,invalid
b,u,m,e,w,c,*,*,invalid
v,y,b,b,g,*,*,*,invalid
g,o,a,l,*,*,*,*,valid
m,e,s,s,e,d,*,*,valid
p,v,g,y,g,g,h,*,invalid
v,i,a,*,*,*,*,*,valid
s,u,e,d,e,*,*,*,valid
t,q,t,o,*,*,*,*,invalid
f,b,w,j,*,*,*,*,invalid
s,w,x,x,*,*,*,*,invalid
i,r,a,i,*,*,*,*,valid
c,y,t,f,u,k,b,*,invalid
w,a,d,c,i,n,t,*,invalid
c,o,m,e,l,y,*,*,valid
e,n,c,a,s,e,*,*,valid
k,j,g,x,n,c,*,*,invalid
b,u,l,l,i,e,s,*,valid
i,d,b,e,d,x,t,*,invalid
a,n,t,i,g,e,n,s,valid
j,k,r,q,h,k,n,*,invalid
k,s,r,*,*,*,*,*,invalid
a,n,n,e,a,l,e,d,valid
j,v,c,k,*,*,*,*,invalid
n,c,y,*,*,*,*,*,invalid
j,j,q,c,v,a,*,*,invalid
i,n,v,e,n,t,*,*,valid
s,h,i,m,m,e,r,s,valid
o,c,o,*,*,*,*,*,invalid
q,t,j,p,x,u,*,*,invalid
x,j,g,h,c,k,r,*,invalid
s,n,o,b,b,e,r,y,valid
x,e,l,r,*,*,*,*,invalid
g,o,i,n,g,*,*,*,valid
j,a,b,b,e,r,*,*,valid
c,l,o,c,v,h,r,*,invalid
f,g,h,q,*,*,*,*,invalid
w,o,r,t,h,y,*,*,valid
t,u,m,b,l,e,r,s,valid
e,s,u,*,*,*,*,*,invalid
g,l,e,a,n,e,d,*,valid
n,u,b,*,*,*,*,*,valid
o,v,e,r,b,i,t,e,valid
s,p,e,c,k,l,e,s,valid
p,n,q,c,g,*,*,*,invalid
l,j,a,r,*,*,*,*,invalid
m,i,m,e,*,*,*,*,valid
g,r,e,e,n,i,n,g,valid
d,x,w,s,q,v,i,*,invalid
w,h,x,f,d,*,*,*,invalid
i,g,o,y,u,a,*,*,invalid
c,o,m,p,e,t,e,d,valid
j,c,x,b,v,v,l,*,invalid
s,n,u,g,g,e,d,*,valid
x,n,u,x,u,j,*,*,invalid
w,r,p,k,*,*,*,*,invalid
s,u,r,e,t,y,*,*,valid
a,p,i,e,c,e,*,*,valid
s,o,n,o,*,*,*,*,valid
v,a,h,i,*,*,*,*,invalid
u,i,k,*,*,*,*,*,invalid
s,u,r,f,a,c,e,*,valid
m,a,t,u,r,e,r,*,valid
j,r,u,u,o,*,*,*,invalid
l,m,i,e,d,x,n,*,invalid
r,e,f,k,b,t,o,*,invalid
r,o,o,m,e,d,*,*,valid
e,m,o,s,*,*,*,*,valid
c,h,a,t,t,e,d,*,valid
j,g,c,c,v,i,*,*,invalid
g,n,e,y,d,*,*,*,invalid
m,d,a,n,m,r,a,*,invalid
y,g,n,*,*,*,*,*,invalid
n,w,m,g,h,*,*,*,invalid
b,d,c,x,y,*,*,*,invalid
h,u,w,f,k,g,*,*,invalid
s,e,e,m,l,i,e,r,valid
a,n,o,r,a,k,s,*,valid
i,h,j,i,m,e,*,*,invalid
l,f,b,r,t,*,*,*,invalid
p,r,a,t,e,s,*,*,valid
s,m,a,r,t,e,d,*,valid
t,n,g,w,r,o,f,*,invalid
e,q,a,o,n,*,*,*,invalid
b,o,x,j,q,p,s,*,invalid
s,h,e,l,t,e,r,*,valid
w,x,x,o,e,*,*,*,invalid
d,r,a,b,s,*,*,*,valid
m,o,s,q,u,e,*,*,valid
w,v,k,g,*,*,*,*,invalid
h,i,a,t,u,s,e,s,valid
v,i,a,l,*,*,*,*,valid
m,a,s,o,n,i,c,*,valid
h,h,a,*,*,*,*,*,invalid
v,m,n,e,y,c,*,*,invalid
w,s,h,l,h,l,*,*,invalid
g,m,v,t,l,b,*,*,invalid
e,o,t,u,b,w,q,*,invalid
a,d,b,*,*,*,*,*,invalid
j,x,q,b,c,g,b,*,invalid
c,o,c,o,o,n,s,*,valid
d,u,b,q,*,*,*,*,invalid
y,o,k,e,s,*,*,*,valid
q,w,w,b,*,*,*,*,invalid
d,y,x,*,*,*,*,*,invalid
e,e,m,n,g,i,*,*,invalid
g,a,t,e,d,*,*,*,valid
t,a,c,u,*,*,*,*,invalid
o,u,w,k,h,t,*,*,invalid
y,j,r,q,h,*,*,*,invalid
n,p,v,*,*,*,*,*,invalid
u,n,h,o,r,s,e,*,valid
x,i,x,*,*,*,*,*,invalid
s,c,l,r,*,*,*,*,invalid
a,n,t,v,y,i,p,*,invalid
j,q,o,*,*,*,*,*,invalid
t,a,s,k,s,*,*,*,valid
s,n,d,t,u,*,*,*,invalid
b,l,o,o,d,y,*,*,valid
r,r,v,x,j,p,c,*,invalid
d,u,m,p,y,*,*,*,valid
k,e,j,k,f,j,*,*,invalid
u,n,w,i,n,d,s,*,valid
g,u,p,a,v,l,g,*,invalid
o,h,k,*,*,*,*,*,invalid
r,r,p,f,m,y,*,*,invalid
j,o,d,v,w,f,*,*,invalid
g,a,d,a,b,o,u,t,valid
s,j,l,*,*,*,*,*,invalid
b,a,r,n,y,a,r,d,valid
v,g,h,e,f,p,*,*,invalid
g,q,y,v,q,*,*,*,invalid
g,p,b,m,*,*,*,*,invalid
e,q,j,c,d,*,*,*,invalid
p,o,s,e,d,*,*,*,valid
v,i,r,t,u,e,*,*,valid
i,w,o,t,*,*,*,*,invalid
p,y,g,u,g,g,*,*,invalid
t,j,a,k,w,d,*,*,invalid
i,p,f,*,*,*,*,*,invalid
r,e,l,a,t,e,s,*,valid
d,o,v,r,l,i,o,*,invalid
l,a,p,a,*,*,*,*,invalid
a,p,i,h,*,*,*,*,invalid
u,p,c,h,u,c,k,s,valid
c,g,r,*,*,*,*,*,invalid
c,u,t,o,u,t,*,*,valid
f,l,j,m,o,*,*,*,invalid
m,f,n,q,s,e,b,*,invalid
m,i,n,i,b,u,s,*,valid
r,e,t,i,n,u,e,*,valid
j,e,e,k,s,*,*,*,invalid
a,o,r,*,*,*,*,*,invalid
r,e,v,v,e,d,*,*,valid
h,r,b,s,*,*,*,*,invalid
f,p,c,t,*,*,*,*,invalid
i,q,m,a,c,f,j,*,invalid
h,c,j,p,s,*,*,*,invalid
g,i,b,h,r,u,c,*,invalid
c,r,o,s,i,e,r,s,valid
q,c,v,j,b,n,e,*,invalid
s,e,n,i,o,r,s,*,valid
e,a,r,f,u,l,s,*,valid
f,f,e,k,*,*,*,*,invalid
s,w,u,n,g,*,*,*,valid
c,o,n,f,i,d,e,*,valid
t,e,a,r,y,*,*,*,valid
d,a,m,p,e,n,e,d,valid
b,u,c,k,s,a,w,*,valid
n,a,f,v,n,o,*,*,invalid
e,e,r,i,l,y,*,*,valid
s,p,a,w,n,i,n,g,valid
u,k,q,s,*,*,*,*,invalid
c,c,v,h,q,b,*,*,invalid
l,v,a,s,b,d,h,*,invalid
c,t,n,h,i,l,k,*,invalid
u,x,d,j,p,s,j,*,invalid
t,s,d,y,s,x,v,*,invalid
e,a,i,e,c,p,c,*,invalid
q,s,u,i,*,*,*,*,invalid
e,r,a,s,e,s,*,*,valid
t,x,k,p,l,*,*,*,invalid
o,o,n,*,*,*,*,*,invalid
c,k,s,m,u,u,l,*,invalid
d,a,x,l,*,*,*,*,invalid
b,t,t,e,d,h,u,*,invalid
v,r,c,s,n,j,*,*,invalid
s,a,l,v,e,d,*,*,valid
f,a,r,c,e,s,*,*,valid
d,o,o,r,m,a,t,*,valid
e,p,f,g,u,*,*,*,invalid
v,o,t,a,r,i,e,s,valid
k,i,r,y,*,*,*,*,invalid
s,h,i,*,*,*,*,*,invalid
s,y,f,o,d,k,a,*,invalid
u,b,h,r,o,*,*,*,invalid
b,o,g,x,*,*,*,*,invalid
d,m,u,*,*,*,*,*,invalid
o,u,t,v,o,t,e,*,valid
g,l,i,n,t,i,n,g,valid
l,h,l,*,*,*,*,*,invalid
k,c,t,f,d,x,*,*,invalid
l,m,k,i,g,r,r,*,invalid
f,h,n,p,*,*,*,*,invalid
f,k,a,t,v,y,k,*,invalid
h,b,t,*,*,*,*,*,invalid
f,d,w,s,y,u,*,*,invalid
m,u,d,s,l,i,d,e,valid
v,o,y,e,u,r,*,*,valid
r,e,a,d,a,b,l,e,valid
j,e,u,r,t,i,*,*,invalid
b,r,a,n,d,*,*,*,valid
b,e,n,g,o,s,h,i,valid
t,i,t,m,o,u,s,e,valid
c,u,s,*,*,*,*,*,invalid
a,n,a,l,y,z,e,*,valid
g,f,q,*,*,*,*,*,invalid
w,a,m,d,h,j,*,*,invalid
h,e,a,v,y,s,e,t,valid
a,c,c,e,p,t,e,d,valid
h,x,r,j,c,a,i,*,invalid
m,u,t,t,e,r,s,*,valid
p,k,o,*,*,*,*,*,invalid
r,i,e,p,*,*,*,*,invalid
y,u,t,a,n,a,c,*,invalid
v,i,l,e,l,y,*,*,valid
b,d,b,*,*,*,*,*,invalid
s,w,f,i,h,*,*,*,invalid
a,k,a,c,h,a,n,*,valid
e,b,m,m,j,v,*,*,invalid
w,n,j,b,*,*,*,*,invalid
c,r,e,v,i,c,e,s,valid
m,u,e,s,l,i,*,*,valid
y,j,r,*,*,*,*,*,invalid
c,o,n,s,u,l,s,*,valid
h,m,i,w,i,d,b,*,invalid
b,v,g,i,*,*,*,*,invalid
q,n,h,x,p,a,*,*,invalid
v,m,o,b,*,*,*,*,invalid
u,l,q,v,*,*,*,*,invalid
n,d,y,*,*,*,*,*,invalid
g,h,j,v,*,*,*,*,invalid
e,a,t,e,r,s,*,*,valid
p,e,b,b,l,e,s,*,valid
r,e,l,i,e,v,e,*,valid
p,a,r,c,e,l,s,*,valid
u,e,q,j,*,*,*,*,invalid
q,j,h,k,m,*,*,*,invalid
v,w,n,w,j,*,*,*,invalid
s,e,l,t,z,e,r,*,valid
s,t,a,g,e,s,*,*,valid
p,i,r,a,n,h,a,*,valid
r,e,s,t,f,u,l,*,valid
r,q,d,w,*,*,*,*,invalid
e,x,t,e,r,i,o,r,valid
s,l,u,k,*,*,*,*,invalid
j,m,a,q,*,*,*,*,invalid
k,t,e,u,t,d,*,*,invalid
r,u,n,o,f,f,*,*,valid
s,e,b,p,f,k,*,*,invalid
p,i,c,k,e,t,s,*,valid
y,v,r,m,c,a,*,*,invalid
c,l,u,c,k,*,*,*,valid
v,g,n,n,f,i,*,*,invalid
r,k,n,g,i,y,*,*,invalid
g,o,r,g,e,*,*,*,valid
k,k,s,l,s,c,*,*,invalid
y,c,c,n,*,*,*,*,invalid
p,f,h,q,n,b,m,*,invalid
i,d,l,e,r,s,*,*,valid
f,b,j,n,*,*,*,*,invalid
x,c,p,*,*,*,*,*,invalid
s,k,y,j,w,*,*,*,invalid
d,d,s,*,*,*,*,*,invalid
s,o,q,f,v,*,*,*,invalid
q,o,n,w,j,k,e,*,invalid
u,u,e,h,c,w,*,*,invalid
b,i,v,o,u,a,c,s,valid
r,d,u,*,*,*,*,*,invalid
s,w,i,g,g,e,d,*,valid
t,w,e,l,f,t,h,*,valid
x,k,n,v,q,*,*,*,invalid
l,o,r,*,*,*,*,*,invalid
c,o,n,v,e,y,o,r,valid
y,l,n,p,*,*,*,*,invalid
w,i,s,e,a,c,r,e,valid
b,e,s,o,t,t,e,d,valid
t,n,b,x,s,q,e,*,invalid
s,w,h,y,*,*,*,*,invalid
f,w,k,a,m,g,x,*,invalid
w,i,v,*,*,*,*,*,invalid
r,e,f,o,r,m,s,*,valid
w,u,a,f,*,*,*,*,invalid
j,a,l,o,u,s,i,e,valid
p,a,u,n,c,h,e,s,valid
h,q,v,j,c,f,v,*,invalid
b,a,c,i,l,l,u,s,valid
s,l,e,d,g,e,s,*,valid
a,s,c,e,t,i,c,*,valid
s,c,a,b,r,o,u,s,valid
m,a,r,a,u,d,e,d,valid
m,a,t,t,e,s,*,*,valid
p,u,m,i,c,e,s,*,valid
a,s,d,*,*,*,*,*,invalid
f,e,a,f,*,*,*,*,invalid
k,y,v,y,i,y,*,*,invalid
x,c,i,w,t,*,*,*,invalid
p,v,x,*,*,*,*,*,invalid
o,r,i,f,i,c,e,s,valid
l,f,o,n,o,*,*,*,invalid
l,r,s,h,t,*,*,*,invalid
t,h,l,t,t,h,h,*,invalid
m,h,u,y,p,e,*,*,invalid
x,j,i,g,t,m,x,*,invalid
t,v,c,s,*,*,*,*,invalid
s,e,a,w,a,r,d,s,valid
x,h,a,q,*,*,*,*,invalid
f,e,a,s,t,s,*,*,valid
l,a,w,v,p,*,*,*,invalid
m,f,i,i,m,k,*,*,invalid
w,m,d,o,a,g,e,*,invalid
e,v,e,n,t,i,d,e,valid
h,n,b,m,q,h,a,*,invalid
c,i,r,q,p,j,e,*,invalid
y,o,w,o,k,*,*,*,invalid
b,q,d,*,*,*,*,*,invalid
i,j,x,h,v,*,*,*,invalid
b,b,o,*,*,*,*,*,invalid
y,j,l,e,*,*,*,*,invalid
s,l,a,v,i,n,g,*,valid
o,t,c,t,l,r,j,*,invalid
d,w,a,r,f,s,*,*,valid
s,f,p,t,l,*,*,*,invalid
s,o,f,d,d,*,*,*,invalid
s,r,g,k,l,*,*,*,invalid
b,r,i,e,f,s,*,*,valid
e,f,m,*,*,*,*,*,invalid
o,o,r,d,e,*,*,*,invalid
v,k,y,w,a,b,*,*,invalid
i,y,b,*,*,*,*,*,invalid
s,x,j,*,*,*,*,*,invalid
y,o,p,s,j,c,*,*,invalid
c,n,m,r,q,s,a,*,invalid
t,t,y,p,d,*,*,*,invalid
f,v,p,i,h,x,y,*,invalid
o,f,q,c,p,e,*,*,invalid
b,k,g,o,j,r,*,*,invalid
l,j,t,u,u,*,*,*,invalid
w,p,r,b,*,*,*,*,invalid
f,a,l,*,*,*,*,*,invalid
p,a,v,e,s,*,*,*,valid
k,b,d,f,*,*,*,*,invalid
j,f,b,u,*,*,*,*,invalid
i,i,j,t,q,o,m,*,invalid
e,x,p,l,o,r,e,r,valid
s,u,s,t,a,i,n,*,valid
p,i,a,n,o,*,*,*,valid
j,m,l,p,a,a,*,*,invalid
m,r,q,w,o,*,*,*,invalid
c,o,n,s,*,*,*,*,valid
o,i,o,t,*,*,*,*,invalid
c,a,m,e,r,a,*,*,valid
f,j,n,f,h,h,*,*,invalid
p,r,i,*,*,*,*,*,invalid
b,r,o,t,m,t,w,*,invalid
s,k,f,m,o,s,*,*,invalid
x,v,y,u,g,*,*,*,invalid
s,g,v,b,g,i,*,*,invalid
g,r,e,e,t,e,d,*,valid
v,g,s,*,*,*,*,*,invalid
o,r,i,c,*,*,*,*,invalid
n,o,w,u,h,c,q,*,invalid
w,r,a,p,*,*,*,*,valid
k,k,l,*,*,*,*,*,invalid
j,c,v,f,*,*,*,*,invalid
c,o,m,p,o,t,e,s,valid
h,v,h,a,k,d,q,*,invalid
s,a,m,h,w,q,*,*,invalid
v,l,s,*,*,*,*,*,invalid
l,f,n,*,*,*,*,*,invalid
l,r,k,b,a,m,*,*,invalid
e,m,x,*,*,*,*,*,invalid
k,t,e,e,i,b,*,*,invalid
c,r,u,d,e,*,*,*,valid
a,t,h,l,e,t,e,s,valid
u,u,n,*,*,*,*,*,invalid
l,j,p,*,*,*,*,*,invalid
s,o,l,a,c,i,n,g,valid
i,y,t,f,x,*,*,*,invalid
x,g,u,t,v,*,*,*,invalid
c,o,l,l,a,t,e,*,valid
t,a,x,e,s,*,*,*,valid
d,o,c,i,l,i,t,y,valid
a,d,d,i,c,t,*,*,valid
y,b,f,q,x,*,*,*,invalid
l,l,a,n,o,s,*,*,valid
s,u,d,s,y,*,*,*,valid
w,r,l,d,b,*,*,*,invalid
k,r,p,k,d,*,*,*,invalid
w,s,b,s,e,*,*,*,invalid
g,w,u,i,i,*,*,*,invalid
s,l,i,t,h,e,r,s,valid
t,r,o,u,s,e,r,*,valid
z,i,l,l,i,o,n,s,valid
g,l,a,r,e,s,*,*,valid
b,w,x,x,d,*,*,*,invalid
l,k,x,e,o,*,*,*,invalid
u,q,e,*,*,*,*,*,invalid
w,a,y,l,a,i,d,*,valid
r,u,n,n,e,l,s,*,valid
b,r,n,a,o,g,*,*,invalid
r,a,m,s,*,*,*,*,valid
s,e,q,u,i,t,u,r,valid
d,i,f,f,u,s,e,*,valid
q,e,v,l,j,y,c,*,invalid
