char01,char02,char03,char04,char05,char06,char07,char08,Valid
l,u,c,k,i,e,r,*,valid
i,n,m,c,g,m,*,*,invalid
h,o,r,r,i,f,i,c,valid
q,m,s,m,p,r,j,*,invalid
k,g,s,*,*,*,*,*,invalid
t,u,g,*,*,*,*,*,invalid
c,r,s,n,b,c,*,*,invalid
o,e,e,*,*,*,*,*,invalid
e,q,x,*,*,*,*,*,invalid
l,y,y,*,*,*,*,*,invalid
b,q,v,d,*,*,*,*,invalid
c,i,i,n,d,i,*,*,invalid
m,a,r,k,e,t,*,*,valid
c,r,t,j,a,q,*,*,invalid
r,r,l,q,i,m,n,*,invalid
f,p,c,y,*,*,*,*,invalid
b,n,p,m,s,i,a,*,invalid
a,u,m,s,b,j,d,*,invalid
j,a,u,n,t,s,*,*,valid
i,g,r,c,v,s,q,*,invalid
m,x,v,t,y,v,g,*,invalid
y,y,d,e,n,*,*,*,invalid
r,x,r,*,*,*,*,*,invalid
b,a,b,o,o,n,s,*,valid
p,i,g,s,t,i,e,s,valid
w,k,i,x,t,b,*,*,invalid
r,h,n,e,*,*,*,*,invalid
p,o,s,t,b,o,x,*,valid
d,e,g,r,a,d,e,d,valid
p,i,g,p,e,n,s,*,valid
d,y,n,p,n,e,y,*,invalid
t,e,n,o,n,s,*,*,valid
s,q,f,v,c,k,*,*,invalid
s,c,r,a,w,n,y,*,valid
l,u,m,i,n,a,r,y,valid
r,a,n,t,*,*,*,*,valid
j,i,w,b,*,*,*,*,invalid
a,m,a,z,e,*,*,*,valid
s,w,a,y,*,*,*,*,valid
v,r,u,s,k,p,f,*,invalid
p,p,v,e,t,*,*,*,invalid
s,i,g,n,a,l,s,*,valid
m,a,g,p,i,e,*,*,valid
b,u,r,r,s,*,*,*,valid
t,y,r,o,e,s,*,*,valid
a,c,c,o,s,t,e,d,valid
h,y,v,p,h,n,*,*,invalid
s,i,n,k,i,n,g,*,valid
a,c,c,u,r,a,t,e,valid
e,p,x,x,n,o,*,*,invalid
p,o,t,t,i,e,s,*,valid
g,y,v,j,b,m,*,*,invalid
w,k,j,m,*,*,*,*,invalid
s,c,r,x,*,*,*,*,invalid
g,a,m,b,l,e,*,*,valid
k,n,y,r,b,b,u,*,invalid
r,a,m,w,w,h,e,*,invalid
p,d,u,m,q,j,*,*,invalid
c,a,t,e,g,o,r,y,valid
s,m,h,*,*,*,*,*,invalid
w,i,s,e,*,*,*,*,valid
f,m,d,l,h,e,h,*,invalid
f,r,a,g,m,e,n,t,valid
b,r,r,t,i,*,*,*,invalid
f,a,i,r,n,e,s,s,valid
i,v,u,r,*,*,*,*,invalid
p,f,u,d,h,*,*,*,invalid
s,b,e,*,*,*,*,*,invalid
s,l,m,m,s,e,*,*,invalid
w,t,j,i,y,*,*,*,invalid
l,i,k,a,b,l,e,*,valid
g,u,i,a,*,*,*,*,invalid
b,e,h,e,m,o,t,h,valid
d,i,a,p,e,r,*,*,valid
q,e,d,f,b,s,k,*,invalid
r,u,m,s,*,*,*,*,valid
f,a,x,r,e,v,h,*,invalid
s,r,m,g,o,n,r,*,invalid
l,o,t,w,x,c,j,*,invalid
g,a,m,e,t,e,s,*,valid
b,c,r,r,c,f,*,*,invalid
h,y,s,w,p,c,b,*,invalid
i,n,t,e,r,n,e,*,valid
g,e,o,c,a,c,h,e,valid
n,x,x,e,*,*,*,*,invalid
l,a,n,j,v,g,*,*,invalid
e,t,d,*,*,*,*,*,invalid
r,m,n,g,o,q,j,*,invalid
p,a,g,e,*,*,*,*,valid
x,m,e,p,*,*,*,*,invalid
s,t,t,s,u,d,h,*,invalid
x,n,e,k,b,c,p,*,invalid
g,u,s,h,*,*,*,*,valid
g,u,m,m,e,d,*,*,valid
x,o,e,u,m,*,*,*,invalid
n,i,k,g,*,*,*,*,invalid
n,p,e,d,c,*,*,*,invalid
s,l,i,n,g,*,*,*,valid
j,v,b,t,c,v,*,*,invalid
z,i,n,c,k,i,n,g,valid
c,r,o,u,p,i,e,r,valid
l,e,d,k,*,*,*,*,invalid
k,r,d,x,n,d,*,*,invalid
w,o,o,d,m,e,n,*,valid
p,a,l,l,s,*,*,*,valid
l,a,g,c,f,h,*,*,invalid
r,e,q,u,i,e,m,*,valid
h,q,e,t,*,*,*,*,invalid
s,h,e,a,t,h,e,d,valid
c,o,o,i,g,*,*,*,invalid
g,g,m,*,*,*,*,*,invalid
w,k,t,g,d,*,*,*,invalid
x,x,q,l,*,*,*,*,invalid
l,v,i,*,*,*,*,*,invalid
t,m,i,t,n,*,*,*,invalid
s,t,e,a,d,i,l,y,valid
y,k,g,u,*,*,*,*,invalid
a,h,c,*,*,*,*,*,invalid
p,o,e,m,s,*,*,*,valid
h,k,m,s,c,i,j,*,invalid
m,a,n,e,*,*,*,*,valid
d,u,e,l,i,s,t,*,valid
c,l,e,w,i,n,g,*,valid
t,b,d,t,r,a,*,*,invalid
b,v,f,o,m,p,a,*,invalid
k,a,r,a,i,*,*,*,valid
j,a,m,p,s,b,*,*,invalid
x,a,a,m,d,*,*,*,invalid
t,r,o,p,i,c,s,*,valid
p,o,d,d,i,n,g,*,valid
d,o,l,l,a,r,*,*,valid
s,b,t,k,m,f,*,*,invalid
a,m,j,a,d,m,*,*,invalid
r,x,n,s,c,q,*,*,invalid
t,v,i,n,x,*,*,*,invalid
y,b,r,u,y,x,x,*,invalid
c,h,e,r,i,s,h,*,valid
c,o,n,g,a,*,*,*,valid
a,s,u,g,k,c,r,*,invalid
p,o,m,a,d,e,*,*,valid
h,j,b,g,p,c,p,*,invalid
b,g,e,m,y,w,*,*,invalid
r,a,t,i,f,i,e,s,valid
d,g,o,h,q,i,*,*,invalid
k,d,s,p,i,v,*,*,invalid
v,p,o,w,k,*,*,*,invalid
h,a,n,d,m,a,i,d,valid
i,c,g,e,q,t,u,*,invalid
w,o,o,d,c,u,t,*,valid
o,p,a,q,u,e,*,*,valid
h,e,y,d,a,y,*,*,valid
j,b,x,l,v,i,*,*,invalid
s,p,a,c,e,m,a,n,valid
p,e,r,i,o,d,s,*,valid
u,r,b,k,y,*,*,*,invalid
m,x,n,a,b,g,f,*,invalid
h,d,y,r,*,*,*,*,invalid
m,e,r,e,s,*,*,*,valid
e,w,v,c,c,*,*,*,invalid
f,i,b,b,e,r,s,*,valid
y,a,f,*,*,*,*,*,invalid
v,n,i,p,*,*,*,*,invalid
a,t,t,a,c,h,e,d,valid
d,x,c,i,q,*,*,*,invalid
v,d,e,*,*,*,*,*,invalid
b,h,b,y,o,*,*,*,invalid
a,o,b,n,e,*,*,*,invalid
b,n,b,f,n,*,*,*,invalid
b,l,u,r,r,y,*,*,valid
n,s,d,l,q,*,*,*,invalid
c,l,e,a,v,e,s,*,valid
d,e,b,a,r,s,*,*,valid
s,o,l,u,b,l,e,*,valid
e,y,y,f,*,*,*,*,invalid
f,i,l,l,i,e,s,*,valid
c,a,t,a,l,p,a,s,valid
p,c,w,m,o,*,*,*,invalid
v,t,s,g,*,*,*,*,invalid
l,w,i,f,*,*,*,*,invalid
x,n,e,w,*,*,*,*,invalid
k,s,j,*,*,*,*,*,invalid
x,c,c,q,*,*,*,*,invalid
p,u,o,e,r,l,w,*,invalid
j,a,i,l,e,r,*,*,valid
r,e,c,o,u,p,*,*,valid
p,x,u,k,y,*,*,*,invalid
v,f,o,*,*,*,*,*,invalid
q,f,k,m,k,b,*,*,invalid
m,e,w,s,*,*,*,*,valid
p,i,n,k,e,d,*,*,valid
r,k,y,y,f,p,v,*,invalid
c,x,c,*,*,*,*,*,invalid
p,i,c,t,u,r,e,d,valid
o,i,p,w,u,*,*,*,invalid
v,o,r,t,i,c,e,s,valid
y,n,v,c,e,*,*,*,invalid
c,o,n,v,e,x,*,*,valid
g,n,o,m,e,s,*,*,valid
e,t,m,o,*,*,*,*,invalid
d,e,p,u,t,i,n,g,valid
v,k,a,a,b,q,l,*,invalid
e,q,x,v,*,*,*,*,invalid
a,n,t,i,q,u,e,*,valid
y,c,k,*,*,*,*,*,invalid
y,b,k,t,s,p,b,*,invalid
n,d,i,c,*,*,*,*,invalid
l,n,a,j,q,*,*,*,invalid
a,j,a,*,*,*,*,*,invalid
t,o,m,b,s,*,*,*,valid
p,s,i,q,*,*,*,*,invalid
g,i,m,f,w,l,g,*,invalid
l,j,s,u,f,b,f,*,invalid
b,o,a,r,s,*,*,*,valid
g,n,b,*,*,*,*,*,invalid
a,b,s,o,r,b,*,*,valid
g,c,f,a,b,*,*,*,invalid
r,a,r,e,*,*,*,*,valid
d,r,a,w,b,a,c,k,valid
h,p,b,h,*,*,*,*,invalid
n,a,o,p,q,b,g,*,invalid
a,l,k,t,*,*,*,*,invalid
j,p,e,*,*,*,*,*,invalid
u,n,m,a,s,k,*,*,valid
c,l,e,r,g,i,e,s,valid
n,a,n,t,e,*,*,*,valid
j,f,t,l,x,*,*,*,invalid
y,s,e,i,g,*,*,*,invalid
b,k,c,n,o,x,*,*,invalid
b,c,k,d,*,*,*,*,invalid
t,u,m,o,r,s,*,*,valid
h,u,a,*,*,*,*,*,invalid
y,k,x,l,*,*,*,*,invalid
d,d,x,*,*,*,*,*,invalid
p,r,e,y,s,*,*,*,valid
x,i,r,k,*,*,*,*,invalid
m,y,n,a,*,*,*,*,valid
t,e,e,d,u,l,x,*,invalid
l,h,h,*,*,*,*,*,invalid
k,i,p,p,e,r,s,*,valid
s,c,g,f,b,y,*,*,invalid
t,e,j,y,*,*,*,*,invalid
s,s,e,t,h,m,*,*,invalid
s,t,i,f,l,e,d,*,valid
b,a,r,k,e,r,s,*,valid
f,g,i,x,*,*,*,*,invalid
w,a,i,t,e,d,*,*,valid
v,o,g,o,*,*,*,*,invalid
x,b,o,v,a,x,s,*,invalid
n,f,w,m,f,r,o,*,invalid
o,j,o,g,v,*,*,*,invalid
s,f,d,t,l,*,*,*,invalid
d,u,t,i,a,b,l,e,valid
t,e,e,t,h,e,s,*,valid
c,a,p,t,i,v,e,s,valid
g,i,l,d,*,*,*,*,valid
i,p,c,s,x,*,*,*,invalid
v,p,n,x,s,f,*,*,invalid
s,h,o,t,g,u,n,*,valid
w,n,s,o,v,i,k,*,invalid
w,b,k,g,f,*,*,*,invalid
h,b,x,x,v,*,*,*,invalid
o,i,i,u,p,x,*,*,invalid
q,o,u,o,p,*,*,*,invalid
e,j,a,h,r,m,*,*,invalid
e,y,a,a,*,*,*,*,invalid
m,a,n,i,a,c,a,l,valid
b,e,r,m,s,*,*,*,valid
w,o,o,f,i,n,g,*,valid
a,n,k,h,s,*,*,*,valid
p,j,f,l,c,a,*,*,invalid
o,r,f,r,*,*,*,*,invalid
m,i,d,w,i,f,e,s,valid
g,k,y,e,*,*,*,*,invalid
p,l,a,n,t,e,r,s,valid
b,r,f,w,m,*,*,*,invalid
m,i,n,a,t,o,r,y,valid
f,q,p,f,e,t,*,*,invalid
h,b,q,n,l,t,*,*,invalid
a,y,f,*,*,*,*,*,invalid
d,a,a,b,l,m,*,*,invalid
d,i,e,t,e,r,*,*,valid
f,y,b,r,x,s,*,*,invalid
s,x,g,*,*,*,*,*,invalid
r,g,k,s,*,*,*,*,invalid
d,a,m,p,f,t,*,*,invalid
k,f,e,w,h,*,*,*,invalid
k,h,n,i,l,*,*,*,invalid
t,q,h,v,j,*,*,*,invalid
t,r,e,a,t,y,*,*,valid
m,u,r,k,i,e,s,t,valid
g,f,a,*,*,*,*,*,invalid
e,e,r,w,b,b,f,*,invalid
i,b,k,x,h,*,*,*,invalid
n,g,h,*,*,*,*,*,invalid
r,s,c,m,t,j,*,*,invalid
t,h,r,s,*,*,*,*,invalid
e,g,g,*,*,*,*,*,invalid
k,i,n,k,i,e,r,*,valid
o,u,q,r,*,*,*,*,invalid
s,p,y,w,*,*,*,*,invalid
v,v,b,l,*,*,*,*,invalid
s,n,a,i,l,s,*,*,valid
g,c,p,x,*,*,*,*,invalid
p,a,s,s,b,o,o,k,valid
r,e,l,e,n,t,s,*,valid
h,b,c,*,*,*,*,*,invalid
m,o,u,f,e,b,j,*,invalid
d,r,a,n,k,*,*,*,valid
f,o,r,k,e,d,*,*,valid
y,o,t,l,b,c,*,*,invalid
j,t,j,w,w,i,*,*,invalid
b,i,l,k,e,d,*,*,valid
e,q,i,*,*,*,*,*,invalid
h,i,m,*,*,*,*,*,valid
u,n,c,a,n,n,y,*,valid
a,i,b,a,u,*,*,*,invalid
l,e,a,r,n,e,r,s,valid
f,n,k,*,*,*,*,*,invalid
u,y,u,d,q,*,*,*,invalid
c,l,a,m,b,e,r,*,valid
t,o,q,u,e,*,*,*,valid
u,p,g,r,a,d,e,s,valid
m,v,g,u,*,*,*,*,invalid
i,y,l,q,*,*,*,*,invalid
a,b,e,a,v,l,i,*,invalid
e,x,p,l,o,d,e,*,valid
g,c,e,h,a,o,*,*,invalid
v,i,r,g,i,n,*,*,valid
f,v,a,m,b,o,*,*,invalid
s,c,u,m,*,*,*,*,valid
s,c,u,l,l,i,o,n,valid
w,o,v,*,*,*,*,*,invalid
a,y,g,x,m,*,*,*,invalid
t,i,p,t,o,e,d,*,valid
g,e,n,t,l,i,n,g,valid
u,d,b,*,*,*,*,*,invalid
n,f,p,m,s,g,*,*,invalid
p,c,w,*,*,*,*,*,invalid
y,m,g,i,r,f,*,*,invalid
d,a,i,k,o,n,*,*,valid
m,o,d,i,c,u,m,s,valid
j,x,a,*,*,*,*,*,invalid
d,w,e,l,l,e,d,*,valid
a,r,f,e,i,b,e,*,invalid
l,e,w,c,l,*,*,*,invalid
w,u,o,h,*,*,*,*,invalid
g,a,n,g,l,i,e,r,valid
r,w,a,q,o,w,j,*,invalid
b,l,o,w,s,*,*,*,valid
s,g,g,g,*,*,*,*,invalid
s,p,a,n,n,i,n,g,valid
x,m,r,q,s,s,k,*,invalid
s,b,i,u,q,b,n,*,invalid
f,w,i,*,*,*,*,*,invalid
r,a,s,c,a,l,l,y,valid
f,l,u,t,e,s,*,*,valid
k,b,b,v,t,h,v,*,invalid
y,f,b,h,u,n,*,*,invalid
h,j,w,n,*,*,*,*,invalid
g,d,r,w,n,*,*,*,invalid
k,f,q,*,*,*,*,*,invalid
j,r,x,t,*,*,*,*,invalid
s,t,a,r,l,e,t,s,valid
d,a,t,i,v,e,s,*,valid
t,j,b,u,*,*,*,*,invalid
h,k,v,c,m,h,*,*,invalid
v,m,f,c,*,*,*,*,invalid
y,r,w,k,p,k,*,*,invalid
d,i,t,t,o,s,*,*,valid
v,m,v,u,r,g,k,*,invalid
y,y,b,c,s,h,t,*,invalid
y,v,n,w,e,g,e,*,invalid
b,e,f,o,u,l,s,*,valid
i,w,i,y,s,g,*,*,invalid
b,r,o,o,d,*,*,*,valid
s,n,x,p,l,*,*,*,invalid
t,h,i,c,k,e,t,s,valid
s,n,h,c,k,w,p,*,invalid
r,m,a,w,w,g,*,*,invalid
s,t,p,*,*,*,*,*,invalid
r,e,m,i,n,d,e,r,valid
s,l,e,f,y,*,*,*,invalid
g,u,d,d,q,r,m,*,invalid
m,o,n,e,y,b,a,g,valid
j,n,m,*,*,*,*,*,invalid
v,l,f,q,s,h,*,*,invalid
h,m,p,l,o,o,b,*,invalid
y,x,i,*,*,*,*,*,invalid
y,s,g,q,n,y,l,*,invalid
b,o,b,s,l,e,d,s,valid
b,p,l,x,c,h,a,*,invalid
x,d,u,j,r,*,*,*,invalid
c,o,l,m,q,i,*,*,invalid
m,x,t,c,*,*,*,*,invalid
k,r,o,n,e,r,*,*,valid
s,t,e,a,m,e,d,*,valid
u,p,f,r,o,n,t,*,valid
t,n,t,j,y,d,*,*,invalid
x,o,y,*,*,*,*,*,invalid
r,o,o,k,i,e,*,*,valid
h,m,j,w,d,*,*,*,invalid
n,u,f,n,n,y,e,*,invalid
k,w,v,i,*,*,*,*,invalid
p,r,w,m,p,y,*,*,invalid
f,h,g,j,i,*,*,*,invalid
s,t,o,k,e,r,s,*,valid
l,b,r,v,l,p,u,*,invalid
x,l,n,y,h,*,*,*,invalid
i,u,d,b,w,*,*,*,invalid
d,s,e,m,p,o,a,*,invalid
p,u,p,s,*,*,*,*,valid
h,a,n,k,e,r,*,*,valid
w,a,i,v,e,d,*,*,valid
c,d,f,o,*,*,*,*,invalid
u,p,p,d,a,p,*,*,invalid
g,w,o,*,*,*,*,*,invalid
r,e,m,i,n,d,*,*,valid
l,s,o,v,o,b,*,*,invalid
h,m,h,m,m,*,*,*,invalid
m,a,r,*,*,*,*,*,invalid
i,n,q,r,*,*,*,*,invalid
f,r,e,e,d,m,a,n,valid
b,u,c,k,e,t,e,d,valid
u,v,p,w,p,*,*,*,invalid
s,o,g,*,*,*,*,*,invalid
s,o,n,n,i,e,s,*,valid
p,r,o,p,e,r,l,y,valid
u,l,m,t,b,*,*,*,invalid
t,r,u,s,t,i,e,r,valid
g,f,t,*,*,*,*,*,invalid
a,n,n,o,t,a,t,e,valid
f,f,f,*,*,*,*,*,invalid
f,f,g,*,*,*,*,*,invalid
p,g,e,*,*,*,*,*,invalid
p,o,o,*,*,*,*,*,invalid
s,w,h,d,t,a,*,*,invalid
r,p,a,p,*,*,*,*,invalid
s,u,b,l,i,m,e,r,valid
g,x,v,i,q,*,*,*,invalid
o,v,q,q,k,w,f,*,invalid
s,t,r,a,f,e,*,*,valid
t,k,x,f,o,e,h,*,invalid
a,y,c,*,*,*,*,*,invalid
w,i,t,c,h,*,*,*,valid
f,a,t,i,g,u,e,d,valid
a,d,o,*,*,*,*,*,valid
j,b,w,*,*,*,*,*,invalid
m,c,j,p,k,v,k,*,invalid
k,m,t,a,*,*,*,*,invalid
o,l,w,d,m,m,*,*,invalid
o,v,e,r,d,r,a,w,valid
e,x,d,v,h,t,*,*,invalid
c,w,p,m,l,*,*,*,invalid
h,r,k,j,c,n,*,*,invalid
d,r,a,g,o,o,n,*,valid
g,a,w,k,y,*,*,*,valid
y,u,o,v,h,w,w,*,invalid
r,a,r,d,d,*,*,*,invalid
s,a,s,*,*,*,*,*,invalid
b,y,r,q,*,*,*,*,invalid
t,r,p,h,e,r,*,*,invalid
p,b,c,x,l,g,u,*,invalid
o,l,t,u,f,*,*,*,invalid
v,i,c,t,u,a,l,s,valid
q,j,n,*,*,*,*,*,invalid
i,x,x,*,*,*,*,*,invalid
c,a,r,r,i,e,d,*,valid
j,g,a,f,*,*,*,*,invalid
h,y,p,*,*,*,*,*,invalid
p,u,l,s,v,o,*,*,invalid
a,x,p,*,*,*,*,*,invalid
q,x,i,s,c,c,*,*,invalid
o,t,a,*,*,*,*,*,invalid
m,v,u,*,*,*,*,*,invalid
t,n,s,t,b,i,*,*,invalid
y,w,o,*,*,*,*,*,invalid
b,r,u,j,d,w,j,*,invalid
y,c,y,*,*,*,*,*,invalid
m,m,t,f,a,*,*,*,invalid
c,p,j,*,*,*,*,*,invalid
y,w,d,l,q,*,*,*,invalid
q,p,e,o,b,l,*,*,invalid
r,v,k,x,r,m,l,*,invalid
t,c,j,u,u,t,*,*,invalid
j,u,l,q,h,f,d,*,invalid
t,b,l,*,*,*,*,*,invalid
s,n,u,g,l,y,*,*,valid
u,g,l,w,*,*,*,*,invalid
e,x,h,a,l,e,d,*,valid
m,t,k,*,*,*,*,*,invalid
l,g,r,*,*,*,*,*,invalid
b,b,x,*,*,*,*,*,invalid
h,y,v,*,*,*,*,*,invalid
y,u,c,c,a,*,*,*,valid
c,a,v,i,t,y,*,*,valid
w,c,y,*,*,*,*,*,invalid
r,p,q,j,r,*,*,*,invalid
a,r,p,e,g,g,i,o,valid
k,b,h,o,s,f,v,*,invalid
m,u,l,l,a,h,*,*,valid
l,y,n,h,e,d,*,*,invalid
l,o,u,i,n,g,v,*,invalid
h,a,m,m,o,c,k,s,valid
f,a,n,c,y,i,n,g,valid
w,y,i,t,s,*,*,*,invalid
q,n,k,g,p,y,*,*,invalid
s,o,o,u,e,x,v,*,invalid
q,f,i,l,y,c,k,*,invalid
b,u,m,p,i,e,r,*,valid
k,x,n,n,a,e,k,*,invalid
s,h,c,u,c,d,i,*,invalid
u,k,k,t,l,v,*,*,invalid
q,u,e,u,e,s,*,*,valid
h,e,n,p,e,c,k,*,valid
a,v,e,r,s,e,*,*,valid
m,a,p,p,e,d,*,*,valid
m,h,s,g,m,g,y,*,invalid
h,e,w,e,r,*,*,*,valid
n,p,b,l,*,*,*,*,invalid
k,q,b,*,*,*,*,*,invalid
h,o,l,d,*,*,*,*,valid
c,g,b,l,*,*,*,*,invalid
a,w,s,*,*,*,*,*,invalid
a,j,b,k,w,n,m,*,invalid
p,m,i,p,j,*,*,*,invalid
s,h,a,d,*,*,*,*,valid
d,s,d,n,e,*,*,*,invalid
c,h,a,t,t,i,n,g,valid
q,u,i,e,t,i,n,g,valid
h,i,h,*,*,*,*,*,invalid
s,c,r,a,p,p,e,d,valid
o,g,n,*,*,*,*,*,invalid
s,a,l,v,e,r,*,*,valid
a,m,e,t,h,y,s,t,valid
w,h,a,k,q,*,*,*,invalid
f,m,l,o,g,l,*,*,invalid
k,f,f,b,v,*,*,*,invalid
f,c,g,b,x,*,*,*,invalid
f,o,r,e,i,g,n,*,valid
m,a,l,t,r,e,a,t,valid
j,v,r,m,l,*,*,*,invalid
c,a,d,d,i,e,*,*,valid
o,x,k,a,a,*,*,*,invalid
j,p,n,m,s,*,*,*,invalid
c,r,a,g,g,y,*,*,valid
c,b,r,o,*,*,*,*,invalid
c,o,i,t,u,s,*,*,valid
f,l,a,n,k,i,n,g,valid
x,o,v,r,a,w,*,*,invalid
h,g,d,*,*,*,*,*,invalid
l,i,g,h,t,e,s,t,valid
i,o,y,k,*,*,*,*,invalid
s,c,u,l,l,e,r,y,valid
k,c,l,s,p,b,*,*,invalid
s,p,e,c,i,m,e,n,valid
p,e,t,i,t,e,*,*,valid
s,n,s,u,*,*,*,*,invalid
j,c,m,s,o,u,j,*,invalid
i,s,n,w,*,*,*,*,invalid
p,l,a,y,p,e,n,*,valid
c,h,j,o,*,*,*,*,invalid
f,r,a,c,t,i,o,n,valid
p,r,o,m,o,*,*,*,valid
a,r,d,u,o,u,s,*,valid
m,i,w,b,*,*,*,*,invalid
s,c,i,m,i,t,a,r,valid
i,f,c,h,d,c,*,*,invalid
b,m,h,*,*,*,*,*,invalid
k,g,k,x,h,u,n,*,invalid
l,n,l,y,o,e,f,*,invalid
h,i,q,o,s,*,*,*,invalid
r,e,s,o,u,r,c,e,valid
r,i,n,k,s,*,*,*,valid
g,a,b,w,a,*,*,*,invalid
h,p,y,p,*,*,*,*,invalid
o,n,u,*,*,*,*,*,invalid
w,e,k,v,j,*,*,*,invalid
l,e,a,f,l,e,t,s,valid
x,h,u,h,j,y,*,*,invalid
v,y,c,g,w,u,c,*,invalid
h,u,l,t,*,*,*,*,invalid
u,t,i,o,r,*,*,*,invalid
t,f,s,*,*,*,*,*,invalid
m,a,u,v,e,*,*,*,valid
k,l,l,*,*,*,*,*,invalid
b,e,l,c,h,e,s,*,valid
c,r,a,c,k,s,*,*,valid
a,d,h,e,r,e,s,*,valid
u,s,h,a,k,*,*,*,invalid
m,a,t,*,*,*,*,*,invalid
b,t,f,*,*,*,*,*,invalid
b,l,a,*,*,*,*,*,invalid
c,r,u,m,p,l,e,s,valid
k,g,l,q,n,e,g,*,invalid
o,u,t,p,l,a,y,*,valid
k,u,m,a,*,*,*,*,valid
u,v,b,t,*,*,*,*,invalid
c,j,v,*,*,*,*,*,invalid
f,j,c,*,*,*,*,*,invalid
b,a,r,o,n,*,*,*,valid
u,t,r,s,*,*,*,*,invalid
j,t,v,*,*,*,*,*,invalid
k,u,m,o,r,i,*,*,valid
c,o,a,x,e,d,*,*,valid
r,f,r,*,*,*,*,*,invalid
r,h,d,*,*,*,*,*,invalid
m,p,b,v,*,*,*,*,invalid
e,a,q,*,*,*,*,*,invalid
k,k,y,b,w,l,*,*,invalid
b,a,r,e,l,y,*,*,valid
i,h,v,t,*,*,*,*,invalid
b,r,e,a,c,h,*,*,valid
o,s,b,b,d,n,g,*,invalid
h,a,l,p,*,*,*,*,invalid
p,r,o,v,a,b,l,y,valid
j,u,s,t,i,f,y,*,valid
h,o,n,e,s,t,e,r,valid
k,k,y,k,q,*,*,*,invalid
d,e,n,t,u,r,e,s,valid
b,l,a,r,e,*,*,*,valid
j,a,h,y,c,m,g,*,invalid
n,r,h,e,l,f,y,*,invalid
d,o,l,p,h,i,n,s,valid
c,b,q,s,h,c,i,*,invalid
h,s,y,e,k,*,*,*,invalid
b,a,s,s,i,n,e,t,valid
k,h,s,w,x,n,*,*,invalid
a,c,a,d,e,m,y,*,valid
c,o,f,r,t,l,w,*,invalid
p,p,n,o,v,m,*,*,invalid
w,i,n,t,r,y,*,*,valid
p,h,s,g,j,*,*,*,invalid
d,i,o,l,v,r,l,*,invalid
l,l,k,x,v,*,*,*,invalid
p,t,m,h,p,y,*,*,invalid
n,q,u,h,k,*,*,*,invalid
w,m,y,l,d,w,r,*,invalid
e,n,t,h,r,a,l,l,valid
t,c,b,q,*,*,*,*,invalid
p,b,k,e,*,*,*,*,invalid
p,e,o,l,f,v,*,*,invalid
p,e,r,t,*,*,*,*,valid
t,r,a,m,p,l,e,d,valid
d,i,t,t,i,e,s,*,valid
g,r,o,u,n,d,s,*,valid
m,m,g,*,*,*,*,*,invalid
d,h,p,f,*,*,*,*,invalid
b,a,c,k,u,p,*,*,valid
o,o,w,t,n,o,*,*,invalid
c,k,f,j,u,f,m,*,invalid
g,p,o,f,n,*,*,*,invalid
e,n,a,c,t,e,d,*,valid
o,v,l,q,b,*,*,*,invalid
b,a,n,a,l,*,*,*,valid
i,g,b,*,*,*,*,*,invalid
m,o,f,h,f,*,*,*,invalid
g,n,c,*,*,*,*,*,invalid
m,u,m,b,l,e,*,*,valid
m,o,o,c,h,e,r,*,valid
m,a,v,e,n,s,*,*,valid
g,t,i,*,*,*,*,*,invalid
f,i,g,u,r,e,s,*,valid
j,s,c,j,c,d,*,*,invalid
b,c,m,b,o,*,*,*,invalid
k,s,n,o,*,*,*,*,invalid
s,h,e,k,l,e,*,*,invalid
h,i,t,s,u,y,o,u,valid
i,m,p,e,d,e,*,*,valid
b,u,n,*,*,*,*,*,invalid
g,x,d,x,v,*,*,*,invalid
v,u,l,v,a,*,*,*,valid
c,r,i,d,i,y,f,*,invalid
k,v,t,n,p,q,s,*,invalid
b,x,j,o,d,*,*,*,invalid
p,u,t,t,i,e,d,*,valid
g,e,j,n,r,e,b,*,invalid
r,a,n,k,s,*,*,*,valid
g,o,k,w,*,*,*,*,invalid
y,y,e,*,*,*,*,*,invalid
k,q,m,m,w,*,*,*,invalid
m,u,a,*,*,*,*,*,invalid
w,u,e,*,*,*,*,*,invalid
m,o,d,e,s,t,l,y,valid
a,p,y,p,n,*,*,*,invalid
s,k,g,k,n,*,*,*,invalid
k,f,o,l,*,*,*,*,invalid
p,u,u,p,m,i,j,*,invalid
k,g,k,*,*,*,*,*,invalid
p,u,t,t,e,r,*,*,valid
s,f,m,*,*,*,*,*,invalid
g,v,p,*,*,*,*,*,invalid
b,r,s,c,m,p,*,*,invalid
d,h,j,i,l,f,*,*,invalid
n,u,n,c,i,o,s,*,valid
d,g,v,*,*,*,*,*,invalid
x,l,p,n,b,m,*,*,invalid
s,i,p,o,q,d,o,*,invalid
m,m,i,g,*,*,*,*,invalid
m,e,s,*,*,*,*,*,valid
q,s,w,e,v,r,*,*,invalid
c,h,e,w,e,r,*,*,valid
x,i,j,j,*,*,*,*,invalid
u,n,r,e,s,t,*,*,valid
f,l,u,n,k,e,y,s,valid
r,i,w,b,w,d,q,*,invalid
w,w,e,x,m,*,*,*,invalid
r,p,p,c,t,r,g,*,invalid
a,l,d,e,r,m,e,n,valid
t,w,i,t,c,h,*,*,valid
j,p,u,*,*,*,*,*,invalid
t,h,u,g,s,*,*,*,valid
